"","ID","US_200BPS","US_200SCLASS","count"
"2179",11,1188,132,88
"2180",11,1189,1,28
"2181",11,1189,2,280
"2182",11,1189,3,21
"2183",11,1189,7,1
"2184",11,1189,132,56
"2185",11,1190,1,2985
"2186",11,1190,2,70400
"2187",11,1190,3,44156
"2188",11,1190,4,6624
"2189",11,1190,5,105193
"2190",11,1190,6,392
"2191",11,1190,7,46
"2192",11,1190,132,427
"2193",11,1193,1,23
"2194",11,1193,2,18
"2195",11,1193,3,132
"2196",11,1193,4,111
"2197",11,1193,132,1
"2198",11,1194,1,2599
"2199",11,1194,2,916
"2200",11,1194,7,442
"2201",11,1194,132,113
"2202",11,1196,2,48
"2203",11,1196,3,86
"2204",11,1196,6,70
"2205",11,1196,7,5
"2206",11,1196,120,5
"2207",11,1196,132,19
"2208",11,1197,1,258
"2209",11,1197,2,2292
"2210",11,1197,6,3
"2211",11,1197,7,52
"2212",11,1197,132,21
"2213",11,1198,2,245
"2214",11,1198,6,62
"2215",11,1198,7,3
"2216",11,1198,132,198
"2217",11,1199,1,149
"2218",11,1199,2,17383
"2219",11,1199,6,2577
"2220",11,1199,7,562
"2221",11,1199,120,3
"2222",11,1199,132,1307
"2223",11,1199,180,18
"2224",11,1200,1,23
"2225",11,1200,2,750
"2226",11,1202,1,15505
"2227",11,1202,2,132057
"2228",11,1202,3,25263
"2229",11,1202,4,439421
"2230",11,1202,6,2728
"2231",11,1202,7,17252
"2232",11,1202,120,363
"2233",11,1202,132,37189
"2234",11,1202,180,33
"2235",11,1203,1,755
"2236",11,1203,2,282
"2237",11,1203,3,190
"2238",11,1203,4,12474
"2239",11,1203,6,885
"2240",11,1203,7,22
"2241",11,1203,132,972
"2242",11,1204,1,99
"2243",11,1204,2,352
"2244",11,1204,3,1064
"2245",11,1204,7,17
"2246",11,1205,2,39
"2247",11,1205,3,5687
"2248",11,1205,4,2079
"2249",11,1205,5,156
"2250",11,1205,6,4
"2251",11,1205,7,90
"2252",11,1205,120,42
"2253",11,1205,132,36
"2254",11,1206,1,1182
"2255",11,1206,2,1016
"2256",11,1206,3,41
"2257",11,1206,132,127
"2258",11,1207,1,6325
"2259",11,1207,2,201
"2260",11,1207,3,8342
"2261",11,1207,4,8003
"2262",11,1207,5,362
"2263",11,1207,7,4
"2264",11,1208,1,45
"2265",11,1208,2,1122
"2266",11,1208,3,1574
"2267",11,1208,4,18229
"2268",11,1208,6,7238
"2269",11,1208,7,1118
"2270",11,1208,120,48
"2271",11,1208,132,372
"2272",11,1208,180,16
"2273",11,1209,1,1279
"2274",11,1209,2,539
"2275",11,1209,3,56669
"2276",11,1209,6,76
"2277",11,1209,7,1119
"2278",11,1209,120,735
"2279",11,1209,132,243
"2280",11,1209,180,20
"2281",11,1210,1,7
"2282",11,1210,2,792
"2283",11,1210,3,4070
"2284",11,1210,4,12823
"2285",11,1210,6,5
"2286",11,1210,7,404
"2287",11,1210,120,140
"2288",11,1210,132,32
"2289",11,1211,1,6
"2290",11,1211,2,397
"2291",11,1211,3,852
"2292",11,1211,6,13
"2293",11,1211,7,9
"2294",11,1211,132,1
"2295",11,1212,1,1270
"2296",11,1212,2,1099
"2297",11,1212,3,88
"2298",11,1212,4,295
"2299",11,1212,7,464
"2300",11,1212,120,6
"2301",11,1213,1,1605
"2302",11,1213,2,12935
"2303",11,1213,3,16779
"2304",11,1213,7,141
"2305",11,1213,120,60
"2306",11,1213,132,85
"2307",11,1214,1,758
"2308",11,1214,2,19528
"2309",11,1214,3,18417
"2310",11,1214,7,44
"2311",11,1214,120,46
"2312",11,1214,132,69
"2313",11,2705,1,3
"2314",11,2705,2,35
"2315",11,2705,3,302
"2316",11,2705,4,601
"2317",11,2705,5,352
"2318",11,2705,6,6
"2319",11,2705,7,11
"2320",11,2705,120,5
"2321",11,2705,132,6
"2322",11,2705,180,11
"2323",12,11,111,3772
"2324",12,31,132,1070
"2325",12,384,132,5
"2326",12,395,1,84
"2327",12,1111,120,13
"2328",12,1111,132,4986
"2329",12,1114,1,2876
"2330",12,1114,2,2
"2331",12,1114,3,8657
"2332",12,1114,4,675
"2333",12,1114,5,1
"2334",12,1114,7,125
"2335",12,1114,132,120
"2336",12,1115,1,111
"2337",12,1115,2,2
"2338",12,1115,3,1
"2339",12,1115,7,22
"2340",12,1116,1,4
"2341",12,1116,2,6
"2342",12,1116,4,3
"2343",12,1117,2,5
"2344",12,1117,6,2
"2345",12,1120,1,64
"2346",12,1120,2,5
"2347",12,1120,3,2780
"2348",12,1120,4,16
"2349",12,1124,1,14293
"2350",12,1124,2,20846
"2351",12,1124,3,74371
"2352",12,1124,7,878
"2353",12,1124,120,1166
"2354",12,1124,132,162
"2355",12,1124,180,6
"2356",12,1126,2,23
"2357",12,1126,3,12
"2358",12,1128,1,22540
"2359",12,1128,2,21385
"2360",12,1128,3,263049
"2361",12,1128,6,25588
"2362",12,1128,7,2616
"2363",12,1128,120,79
"2364",12,1128,132,320
"2365",12,1128,180,125
"2366",12,1129,1,800
"2367",12,1129,2,1158
"2368",12,1129,3,4682
"2369",12,1129,6,33
"2370",12,1129,7,48
"2371",12,1129,120,154
"2372",12,1130,1,352
"2373",12,1130,2,5059
"2374",12,1130,3,669
"2375",12,1130,4,1
"2376",12,1130,7,3
"2377",12,1130,180,1
"2378",12,1131,1,6383
"2379",12,1131,2,173
"2380",12,1131,5,4826
"2381",12,1131,7,5
"2382",12,1132,1,17
"2383",12,1132,2,1
"2384",12,1132,4,50
"2385",12,1133,2,332
"2386",12,1133,3,5517
"2387",12,1133,4,188
"2388",12,1133,5,9
"2389",12,1133,7,4
"2390",12,1133,120,38
"2391",12,1133,132,23
"2392",12,1135,1,20212
"2393",12,1135,2,255
"2394",12,1135,3,600
"2395",12,1135,4,8
"2396",12,1135,5,8
"2397",12,1135,7,3
"2398",12,1135,132,1
"2399",12,1137,1,2
"2400",12,1137,3,25
"2401",12,1137,4,169
"2402",12,1137,6,1
"2403",12,1137,7,13
"2404",12,1137,120,58
"2405",12,1137,132,18
"2406",12,1137,180,1
"2407",12,1139,1,21839
"2408",12,1139,2,5033
"2409",12,1139,3,165625
"2410",12,1139,7,182
"2411",12,1139,120,11
"2412",12,1139,132,10
"2413",12,1140,1,21241
"2414",12,1140,2,5689
"2415",12,1140,3,71590
"2416",12,1140,4,6664
"2417",12,1140,7,408
"2418",12,1140,120,1047
"2419",12,1140,132,2378
"2420",12,1140,180,2
"2421",12,1142,1,4
"2422",12,1142,2,3
"2423",12,1142,7,1
"2424",12,1143,1,387
"2425",12,1143,2,8519
"2426",12,1143,7,553
"2427",12,1143,120,71
"2428",12,1143,132,194
"2429",12,1143,180,247
"2430",12,1180,132,2
"2431",12,1182,1,392
"2432",12,1182,2,172
"2433",12,1182,3,2012
"2434",12,1182,4,1415
"2435",12,1182,5,24
"2436",12,1182,132,3
"2437",12,1184,1,11262
"2438",12,1184,2,2057
"2439",12,1184,3,264
"2440",12,1184,4,190
"2441",12,1185,1,5622
"2442",12,1185,2,68
"2443",12,1185,3,36
"2444",12,1185,4,12
"2445",12,1185,7,1
"2446",12,1186,2,17
"2447",12,1186,3,2
"2448",12,1188,1,12
"2449",12,1188,2,4
"2450",12,1188,3,13
"2451",12,1188,4,2
"2452",12,1188,5,4
"2453",12,1189,1,1
"2454",12,1190,1,5385
"2455",12,1190,2,25711
"2456",12,1190,3,103616
"2457",12,1190,4,817
"2458",12,1190,5,16193
"2459",12,1190,6,1
"2460",12,1190,7,10
"2461",12,1190,120,380
"2462",12,1190,132,8
"2463",12,1190,180,4
"2464",12,1193,1,12
"2465",12,1193,2,2
"2466",12,1193,3,4
"2467",12,1193,4,22
"2468",12,1196,1,17
"2469",12,1196,2,72
"2470",12,1196,3,699
"2471",12,1196,6,3078
"2472",12,1196,132,20
"2473",12,1197,1,6
"2474",12,1197,2,1
"2475",12,1200,2,15
"2476",12,1202,1,991
"2477",12,1202,2,6233
"2478",12,1202,3,7007
"2479",12,1202,4,11401
"2480",12,1202,7,85
"2481",12,1202,120,1
"2482",12,1202,132,4
"2483",12,1202,180,2
"2484",12,1203,1,7854
"2485",12,1203,2,1882
"2486",12,1203,4,11710
"2487",12,1203,6,3
"2488",12,1203,7,24
"2489",12,1203,120,36
"2490",12,1203,132,3
"2491",12,1204,1,201
"2492",12,1204,2,602
"2493",12,1204,3,527
"2494",12,1205,2,1
"2495",12,1205,3,431
"2496",12,1205,4,291
"2497",12,1205,5,118
"2498",12,1205,6,31
"2499",12,1207,1,46551
"2500",12,1207,2,54
"2501",12,1207,3,20197
"2502",12,1207,4,2253
"2503",12,1207,5,70
"2504",12,1207,7,2
"2505",12,1207,180,5
"2506",12,1208,2,131
"2507",12,1208,3,9
"2508",12,1208,4,1558
"2509",12,1208,6,715
"2510",12,1208,132,9
"2511",12,1209,1,8094
"2512",12,1209,2,565
"2513",12,1209,3,113564
"2514",12,1209,6,8
"2515",12,1209,7,360
"2516",12,1209,132,529
"2517",12,1209,180,9
"2518",12,1210,1,5
"2519",12,1210,2,1008
"2520",12,1210,3,9882
"2521",12,1210,4,9962
"2522",12,1210,6,1
"2523",12,1210,7,102
"2524",12,1210,120,3
"2525",12,1210,132,3
"2526",12,1210,180,1
"2527",12,1211,1,61
"2528",12,1211,2,518
"2529",12,1211,3,13090
"2530",12,1211,6,6
"2531",12,1211,7,52
"2532",12,1211,120,43
"2533",12,1211,132,1
"2534",12,1213,1,19
"2535",12,1213,2,75
"2536",12,1213,3,35
"2537",12,1214,1,6494
"2538",12,1214,2,18500
"2539",12,1214,3,2030
"2540",12,1214,7,74
"2541",12,1214,120,28
"2542",12,1214,132,271
"2543",12,2705,1,77
"2544",12,2705,2,121
"2545",12,2705,3,1071
"2546",12,2705,4,760
"2547",12,2705,5,145
"2548",12,2714,1,24
"2549",12,2714,2,75
"2550",12,2714,3,189
"2551",12,2714,6,1
"2552",12,2714,7,1
"2553",12,2715,1,388
"2554",12,2715,2,363
"2555",12,2715,3,18092
"2556",12,2715,4,2579
"2557",12,2715,5,23
"2558",12,2715,6,8
"2559",12,2715,7,97
"2560",12,2715,132,21
"2561",13,11,111,14239
"2562",13,31,132,908
"2563",13,384,132,44
"2564",13,1180,132,19
"2565",13,1182,1,333
"2566",13,1182,2,262
"2567",13,1182,3,4388
"2568",13,1182,4,4343
"2569",13,1182,5,1487
"2570",13,1182,7,1
"2571",13,1182,120,3
"2572",13,1182,132,365
"2573",13,1183,4,15
"2574",13,1183,6,14
"2575",13,1184,1,14247
"2576",13,1184,2,14093
"2577",13,1184,3,408
"2578",13,1184,4,5883
"2579",13,1184,6,4
"2580",13,1184,7,70
"2581",13,1184,120,1000
"2582",13,1184,132,362
"2583",13,1185,1,3987
"2584",13,1185,2,1351
"2585",13,1185,3,65
"2586",13,1185,4,2865
"2587",13,1185,6,9
"2588",13,1185,7,26
"2589",13,1185,120,178
"2590",13,1185,132,74
"2591",13,1186,1,27
"2592",13,1186,2,5143
"2593",13,1186,3,5903
"2594",13,1186,6,252
"2595",13,1186,7,37
"2596",13,1186,120,166
"2597",13,1186,132,423
"2598",13,1188,1,64
"2599",13,1188,2,266
"2600",13,1188,3,78
"2601",13,1188,4,151
"2602",13,1188,5,2674
"2603",13,1188,7,3
"2604",13,1188,132,28
"2605",13,1189,1,44
"2606",13,1189,2,1662
"2607",13,1189,3,31
"2608",13,1189,132,12
"2609",13,1190,1,51307
"2610",13,1190,2,178823
"2611",13,1190,3,101926
"2612",13,1190,4,12439
"2613",13,1190,5,506359
"2614",13,1190,6,1480
"2615",13,1190,7,1591
"2616",13,1190,120,8488
"2617",13,1190,132,356
"2618",13,1193,1,93
"2619",13,1193,2,247
"2620",13,1193,3,2631
"2621",13,1193,4,330
"2622",13,1193,7,10
"2623",13,1193,120,3
"2624",13,1196,6,2
"2625",13,1196,7,2
"2626",13,1197,120,1
"2627",13,1199,2,224
"2628",13,1199,6,34
"2629",13,1199,120,46
"2630",13,1200,2,6
"2631",13,1202,1,1327
"2632",13,1202,2,2966
"2633",13,1202,3,2711
"2634",13,1202,4,42933
"2635",13,1202,6,878
"2636",13,1202,7,259
"2637",13,1202,120,1201
"2638",13,1202,132,3132
"2639",13,1202,180,3
"2640",13,1203,1,2484
"2641",13,1203,2,1634
"2642",13,1203,3,60
"2643",13,1203,4,14115
"2644",13,1203,6,224
"2645",13,1203,7,60
"2646",13,1203,120,644
"2647",13,1203,132,485
"2648",13,1204,1,238
"2649",13,1204,2,1361
"2650",13,1204,3,7719
"2651",13,1204,7,7
"2652",13,1204,120,710
"2653",13,1205,3,14
"2654",13,1205,4,7
"2655",13,1205,5,6
"2656",13,1205,6,1
"2657",13,1205,132,3
"2658",13,1206,1,65
"2659",13,1206,2,129
"2660",13,1206,3,2
"2661",13,1206,120,2
"2662",13,1206,132,5
"2663",13,1207,1,29685
"2664",13,1207,2,2133
"2665",13,1207,3,27676
"2666",13,1207,4,29987
"2667",13,1207,5,6413
"2668",13,1207,7,168
"2669",13,1207,120,1088
"2670",13,1207,132,1
"2671",13,1208,2,456
"2672",13,1208,3,10
"2673",13,1208,4,1464
"2674",13,1208,6,468
"2675",13,1208,7,79
"2676",13,1208,120,442
"2677",13,1208,132,26
"2678",13,1208,180,6
"2679",13,1209,1,2551
"2680",13,1209,2,25
"2681",13,1209,3,14476
"2682",13,1209,6,54
"2683",13,1209,7,319
"2684",13,1209,120,279
"2685",13,1209,132,858
"2686",13,1209,180,1
"2687",13,1210,1,14
"2688",13,1210,2,13770
"2689",13,1210,3,3299
"2690",13,1210,4,10674
"2691",13,1210,6,23
"2692",13,1210,7,1791
"2693",13,1210,120,531
"2694",13,1210,132,3
"2695",13,1210,180,19
"2696",13,1211,1,807
"2697",13,1211,2,4034
"2698",13,1211,3,32776
"2699",13,1211,6,548
"2700",13,1211,7,327
"2701",13,1211,120,749
"2702",13,1212,120,4
"2703",13,1213,1,3
"2704",13,1213,2,148
"2705",13,1213,3,686
"2706",13,1213,7,82
"2707",13,1213,120,4
"2708",13,1213,132,1
"2709",13,1214,1,8176
"2710",13,1214,2,46220
"2711",13,1214,3,71766
"2712",13,1214,7,2149
"2713",13,1214,120,3293
"2714",13,1214,132,373
"2715",13,1214,180,1
"2716",13,1215,2,68
"2717",13,2705,3,1
"2718",13,2705,132,5
"2719",14,11,111,153
"2720",14,31,132,2134
"2721",14,395,1,14
"2722",14,395,2,13
"2723",14,397,1,4401
"2724",14,397,2,55
"2725",14,397,7,516
"2726",14,1111,120,7
"2727",14,1111,132,2784
"2728",14,1114,1,4548
"2729",14,1114,3,18451
"2730",14,1114,4,985
"2731",14,1114,5,8
"2732",14,1114,7,84
"2733",14,1114,132,1654
"2734",14,1115,1,120
"2735",14,1115,3,1
"2736",14,1115,4,2
"2737",14,1115,7,4
"2738",14,1115,132,1
"2739",14,1116,2,1
"2740",14,1116,3,1
"2741",14,1116,132,2
"2742",14,1117,2,3
"2743",14,1117,3,1
"2744",14,1117,6,1
"2745",14,1117,132,2
"2746",14,1119,3,1
"2747",14,1120,1,7
"2748",14,1120,3,15
"2749",14,1120,4,6
"2750",14,1120,7,1
"2751",14,1124,1,34796
"2752",14,1124,2,115888
"2753",14,1124,3,110313
"2754",14,1124,7,34067
"2755",14,1124,120,1260
"2756",14,1124,132,630
"2757",14,1124,180,45
"2758",14,1126,2,38
"2759",14,1126,3,41
"2760",14,1126,7,9
"2761",14,1128,1,28703
"2762",14,1128,2,143269
"2763",14,1128,3,205146
"2764",14,1128,6,35253
"2765",14,1128,7,13883
"2766",14,1128,120,435
"2767",14,1128,132,2369
"2768",14,1128,180,16
"2769",14,1129,1,4631
"2770",14,1129,2,13796
"2771",14,1129,3,13557
"2772",14,1129,6,814
"2773",14,1129,7,4136
"2774",14,1129,120,48
"2775",14,1129,180,6
"2776",14,1130,1,247
"2777",14,1130,2,1647
"2778",14,1130,3,167
"2779",14,1130,4,9
"2780",14,1130,5,1
"2781",14,1130,7,46
"2782",14,1130,120,24
"2783",14,1130,132,191
"2784",14,1131,1,216
"2785",14,1131,2,18
"2786",14,1131,5,2072
"2787",14,1131,7,10
"2788",14,1131,120,15
"2789",14,1131,132,4
"2790",14,1132,2,1
"2791",14,1132,4,10
"2792",14,1133,2,2078
"2793",14,1133,3,14861
"2794",14,1133,4,784
"2795",14,1133,5,39
"2796",14,1133,6,3
"2797",14,1133,7,56
"2798",14,1133,120,11
"2799",14,1133,132,355
"2800",14,1135,1,3162
"2801",14,1135,2,3
"2802",14,1135,3,37
"2803",14,1135,4,6
"2804",14,1135,5,9
"2805",14,1135,7,38
"2806",14,1137,1,44
"2807",14,1137,3,10
"2808",14,1137,4,483
"2809",14,1137,7,26
"2810",14,1137,132,61
"2811",14,1139,1,18206
"2812",14,1139,2,3005
"2813",14,1139,3,41014
"2814",14,1139,7,713
"2815",14,1139,120,196
"2816",14,1139,132,21
"2817",14,1140,1,18909
"2818",14,1140,2,7077
"2819",14,1140,3,82776
"2820",14,1140,4,4236
"2821",14,1140,7,1722
"2822",14,1140,120,1124
"2823",14,1140,132,5627
"2824",14,1140,180,213
"2825",14,1142,1,5
"2826",14,1142,2,19
"2827",14,1142,3,6
"2828",14,1142,7,1
"2829",14,1143,1,429
"2830",14,1143,2,4022
"2831",14,1143,7,557
"2832",14,1143,120,214
"2833",14,1143,132,560
"2834",14,1143,180,183
"2835",14,2714,1,74
"2836",14,2714,2,245
"2837",14,2714,3,775
"2838",14,2714,6,3
"2839",14,2714,7,34
"2840",14,2714,132,4
"2841",14,2715,1,2999
"2842",14,2715,2,4076
"2843",14,2715,3,17754
"2844",14,2715,4,6058
"2845",14,2715,5,266
"2846",14,2715,6,16
"2847",14,2715,7,489
"2848",14,2715,120,26
"2849",14,2715,132,237
"2850",15,11,111,5721
"2851",15,31,132,8861
"2852",15,402,1,8
"2853",15,402,2,5
"2854",15,402,3,816
"2855",15,402,4,841
"2856",15,402,6,1
"2857",15,402,7,498
"2858",15,402,120,276
"2859",15,402,132,104
"2860",15,402,180,28
"2861",15,403,1,10
"2862",15,403,2,7902
"2863",15,403,3,11037
"2864",15,403,6,3
"2865",15,403,7,2918
"2866",15,403,120,1438
"2867",15,403,132,1225
"2868",15,403,180,49
"2869",15,1180,120,189
"2870",15,1180,132,5276
"2871",15,1180,180,1
"2872",15,1182,1,1364
"2873",15,1182,2,295
"2874",15,1182,3,4290
"2875",15,1182,4,4964
"2876",15,1182,5,1650
"2877",15,1182,7,91
"2878",15,1182,120,83
"2879",15,1182,132,1099
"2880",15,1183,2,51
"2881",15,1183,3,69
"2882",15,1183,4,396
"2883",15,1183,6,4
"2884",15,1183,132,72
"2885",15,1184,1,3462
"2886",15,1184,2,7721
"2887",15,1184,3,757
"2888",15,1184,4,7375
"2889",15,1184,7,150
"2890",15,1184,120,844
"2891",15,1184,132,104
"2892",15,1185,1,138
"2893",15,1185,2,339
"2894",15,1185,3,14
"2895",15,1185,4,1225
"2896",15,1185,132,61
"2897",15,1186,1,61
"2898",15,1186,2,42539
"2899",15,1186,3,8025
"2900",15,1186,6,2420
"2901",15,1186,7,226
"2902",15,1186,120,205
"2903",15,1186,132,2617
"2904",15,1188,1,2
"2905",15,1188,2,4
"2906",15,1188,3,11
"2907",15,1188,4,9
"2908",15,1188,5,20
"2909",15,1188,132,25
"2910",15,1189,1,17
"2911",15,1189,2,74
"2912",15,1189,3,9
"2913",15,1189,132,16
"2914",15,1190,1,384
"2915",15,1190,2,1221
"2916",15,1190,3,2762
"2917",15,1190,4,214
"2918",15,1190,5,1890
"2919",15,1190,6,6
"2920",15,1190,7,1
"2921",15,1190,120,32
"2922",15,1190,132,60
"2923",15,1193,1,4
"2924",15,1193,3,12
"2925",15,1193,4,12
"2926",15,1194,1,8956
"2927",15,1194,2,1573
"2928",15,1194,7,728
"2929",15,1194,120,2701
"2930",15,1194,132,391
"2931",15,1194,180,3
"2932",15,1197,1,3995
"2933",15,1197,2,280
"2934",15,1197,7,250
"2935",15,1197,120,166
"2936",15,1197,132,146
"2937",15,1198,2,395
"2938",15,1198,6,81
"2939",15,1198,7,175
"2940",15,1198,120,281
"2941",15,1198,132,41
"2942",15,1198,180,8
"2943",15,1199,1,424
"2944",15,1199,2,123951
"2945",15,1199,6,4843
"2946",15,1199,7,44393
"2947",15,1199,120,31128
"2948",15,1199,132,4812
"2949",15,1199,180,5200
"2950",15,1200,1,590
"2951",15,1200,2,1236
"2952",15,1200,7,291
"2953",15,1200,120,130
"2954",15,1200,132,15
"2955",15,1200,180,1
"2956",15,1202,1,10298
"2957",15,1202,2,254889
"2958",15,1202,3,8500
"2959",15,1202,4,361462
"2960",15,1202,6,1649
"2961",15,1202,7,57223
"2962",15,1202,120,33992
"2963",15,1202,132,20113
"2964",15,1202,180,398
"2965",15,1203,1,189
"2966",15,1203,2,34
"2967",15,1203,3,5
"2968",15,1203,4,775
"2969",15,1203,6,24
"2970",15,1203,7,66
"2971",15,1203,120,24
"2972",15,1203,132,299
"2973",15,1203,180,10
"2974",15,1204,1,4
"2975",15,1204,2,852
"2976",15,1204,3,449
"2977",15,1204,7,64
"2978",15,1204,120,40
"2979",15,1204,132,70
"2980",15,1205,3,305
"2981",15,1205,4,324
"2982",15,1205,5,156
"2983",15,1205,6,14
"2984",15,1205,7,28
"2985",15,1205,120,35
"2986",15,1205,132,20
"2987",15,1206,1,1319
"2988",15,1206,2,4195
"2989",15,1206,3,245
"2990",15,1206,7,78
"2991",15,1206,120,127
"2992",15,1206,132,119
"2993",15,1207,1,156
"2994",15,1207,2,10
"2995",15,1207,3,307
"2996",15,1207,4,502
"2997",15,1207,5,95
"2998",15,1207,120,32
"2999",15,1208,1,92
"3000",15,1208,2,773
"3001",15,1208,3,15641
"3002",15,1208,4,17594
"3003",15,1208,6,671
"3004",15,1208,7,2441
"3005",15,1208,120,2437
"3006",15,1208,132,901
"3007",15,1208,180,44
"3008",15,1209,1,73
"3009",15,1209,2,503
"3010",15,1209,3,2353
"3011",15,1209,7,73
"3012",15,1209,120,125
"3013",15,1209,132,13
"3014",15,1210,2,1
"3015",15,1210,3,41
"3016",15,1210,4,9
"3017",15,1210,7,1
"3018",15,1210,132,2
"3019",15,1212,1,4400
"3020",15,1212,2,3525
"3021",15,1212,3,942
"3022",15,1212,4,2699
"3023",15,1212,7,3816
"3024",15,1212,120,4395
"3025",15,1212,132,47
"3026",15,1212,180,1021
"3027",15,1213,1,4068
"3028",15,1213,2,10863
"3029",15,1213,3,16931
"3030",15,1213,7,3830
"3031",15,1213,120,9009
"3032",15,1213,132,161
"3033",15,1213,180,351
"3034",15,1214,1,13
"3035",15,1214,2,1672
"3036",15,1214,3,892
"3037",15,1214,7,1
"3038",15,1214,120,7
"3039",15,1214,132,8
"3040",15,2705,132,2
"3041",16,11,111,3297
"3042",16,31,132,686
"3043",16,384,132,1
"3044",16,1111,132,66
"3045",16,1114,1,1108
"3046",16,1114,2,2
"3047",16,1114,3,3193
"3048",16,1114,4,856
"3049",16,1114,5,41
"3050",16,1114,132,1820
"3051",16,1115,1,2
"3052",16,1115,2,3
"3053",16,1115,4,14
"3054",16,1115,132,5
"3055",16,1116,1,4
"3056",16,1116,2,10
"3057",16,1116,4,16
"3058",16,1116,132,9
"3059",16,1117,2,13
"3060",16,1117,3,7
"3061",16,1117,6,1
"3062",16,1117,132,72
"3063",16,1118,4,10
"3064",16,1118,5,5
"3065",16,1119,2,1
"3066",16,1120,1,12
"3067",16,1120,3,345
"3068",16,1120,4,28
"3069",16,1120,5,10
"3070",16,1120,132,68
"3071",16,1124,1,25
"3072",16,1124,2,28
"3073",16,1124,3,323
"3074",16,1124,7,3
"3075",16,1124,132,167
"3076",16,1126,1,1
"3077",16,1126,2,7
"3078",16,1126,3,1
"3079",16,1128,1,1354
"3080",16,1128,2,643
"3081",16,1128,3,4389
"3082",16,1128,6,4000
"3083",16,1128,7,31
"3084",16,1128,132,526
"3085",16,1129,1,7
"3086",16,1129,3,12
"3087",16,1129,6,52
"3088",16,1129,7,4
"3089",16,1130,1,13
"3090",16,1130,2,61
"3091",16,1130,3,332
"3092",16,1131,1,288
"3093",16,1131,5,4981
"3094",16,1131,132,24
"3095",16,1132,1,172
"3096",16,1132,2,21
"3097",16,1132,4,795
"3098",16,1133,2,323
"3099",16,1133,3,2820
"3100",16,1133,4,129
"3101",16,1133,5,8
"3102",16,1133,132,27
"3103",16,1134,2,1
"3104",16,1134,132,23
"3105",16,1135,1,2196
"3106",16,1135,2,19
"3107",16,1135,3,90
"3108",16,1135,4,4
"3109",16,1135,5,10
"3110",16,1135,132,3
"3111",16,1137,1,3
"3112",16,1137,3,1
"3113",16,1137,4,42
"3114",16,1137,6,35
"3115",16,1137,132,53
"3116",16,1139,1,17628
"3117",16,1139,2,1419
"3118",16,1139,3,64632
"3119",16,1139,7,19
"3120",16,1139,120,3
"3121",16,1139,132,329
"3122",16,1140,1,4037
"3123",16,1140,2,3808
"3124",16,1140,3,5536
"3125",16,1140,4,2381
"3126",16,1140,7,6
"3127",16,1140,120,238
"3128",16,1140,132,243
"3129",16,1142,2,1
"3130",16,1142,3,2
"3131",16,1143,1,101
"3132",16,1143,2,4160
"3133",16,1143,7,34
"3134",16,1143,120,4
"3135",16,1143,132,71
"3136",16,1180,132,7
"3137",16,1182,1,1460
"3138",16,1182,2,349
"3139",16,1182,3,3769
"3140",16,1182,4,3986
"3141",16,1182,5,912
"3142",16,1182,7,6
"3143",16,1182,132,2965
"3144",16,1184,1,8732
"3145",16,1184,2,4014
"3146",16,1184,3,310
"3147",16,1184,4,1185
"3148",16,1184,6,2
"3149",16,1184,7,2
"3150",16,1184,132,95
"3151",16,1185,1,5198
"3152",16,1185,2,665
"3153",16,1185,3,49
"3154",16,1185,4,1223
"3155",16,1185,6,9
"3156",16,1185,7,2
"3157",16,1185,120,8
"3158",16,1185,132,140
"3159",16,1186,1,6
"3160",16,1186,2,375
"3161",16,1186,3,505
"3162",16,1186,6,18
"3163",16,1186,132,223
"3164",16,1188,1,143
"3165",16,1188,2,125
"3166",16,1188,3,104
"3167",16,1188,4,155
"3168",16,1188,5,464
"3169",16,1188,120,6
"3170",16,1188,132,121
"3171",16,1189,1,94
"3172",16,1189,2,1242
"3173",16,1189,3,107
"3174",16,1189,120,5
"3175",16,1189,132,54
"3176",16,1190,1,9795
"3177",16,1190,2,47541
"3178",16,1190,3,76420
"3179",16,1190,4,5313
"3180",16,1190,5,152323
"3181",16,1190,6,73
"3182",16,1190,7,792
"3183",16,1190,120,1847
"3184",16,1190,132,613
"3185",16,1190,180,1
"3186",16,1193,1,12
"3187",16,1193,2,3
"3188",16,1193,3,11
"3189",16,1193,4,26
"3190",16,1196,1,14
"3191",16,1196,2,5
"3192",16,1196,3,92
"3193",16,1196,6,687
"3194",16,1196,132,26
"3195",16,1197,1,7
"3196",16,1197,2,15
"3197",16,1197,132,15
"3198",16,1201,1,29
"3199",16,1201,2,54
"3200",16,1201,3,692
"3201",16,1201,4,2062
"3202",16,1201,5,1187
"3203",16,1202,1,880
"3204",16,1202,2,1458
"3205",16,1202,3,501
"3206",16,1202,4,5418
"3207",16,1202,6,6
"3208",16,1202,7,33
"3209",16,1202,120,12
"3210",16,1202,132,209
"3211",16,1203,1,2541
"3212",16,1203,2,1521
"3213",16,1203,3,23
"3214",16,1203,4,14239
"3215",16,1203,6,23
"3216",16,1203,7,91
"3217",16,1203,120,372
"3218",16,1203,132,530
"3219",16,1204,1,723
"3220",16,1204,2,1158
"3221",16,1204,3,1372
"3222",16,1204,7,74
"3223",16,1204,120,51
"3224",16,1205,2,2
"3225",16,1205,3,114
"3226",16,1205,4,173
"3227",16,1205,5,56
"3228",16,1205,6,9
"3229",16,1206,1,51
"3230",16,1206,2,43
"3231",16,1206,132,1
"3232",16,1207,1,22779
