"","id_model_label","count2020","total_count2020","current_percent2020"
"2172","23_10610_15_25_UE",9,1716,0
"2173","23_10804_6_12_15_16_17_18_23_24_25_A",47,625,7
"2174","23_10804_6_12_15_16_17_18_23_24_25_B",1,625,0
"2175","23_10804_6_12_15_16_17_18_23_24_25_C",77,625,12
"2176","23_10804_6_12_15_16_17_18_23_24_25_D",301,625,48
"2177","23_10804_6_12_15_16_17_18_23_24_25_Developed",13,625,2
"2178","23_10804_6_12_15_16_17_18_23_24_25_E",169,625,27
"2179","23_10804_6_12_15_16_17_18_23_24_25_UE",17,625,2
"2180","23_10810_15_16_23_24_28_A",110,2424,4
"2181","23_10810_15_16_23_24_28_B",10,2424,0
"2182","23_10810_15_16_23_24_28_C",177,2424,7
"2183","23_10810_15_16_23_24_28_Developed",4,2424,0
"2184","23_10810_15_16_23_24_28_UE",15,2424,0
"2185","23_10810_15_16_23_24_28_UN",2108,2424,86
"2186","23_10820_12_15_16_17_23_24_A",1,2,50
"2187","23_10820_12_15_16_17_23_24_B",1,2,50
"2188","23_11040_15_A",351,4633,7
"2189","23_11040_15_B",145,4633,3
"2190","23_11040_15_C",176,4633,3
"2191","23_11040_15_D",3494,4633,75
"2192","23_11040_15_Developed",120,4633,2
"2193","23_11040_15_UE",343,4633,7
"2194","23_11040_15_UN",4,4633,0
"2195","23_11040_23_24_A",133,4328,3
"2196","23_11040_23_24_B",67,4328,1
"2197","23_11040_23_24_Developed",109,4328,2
"2198","23_11040_23_24_E",4019,4328,92
"2199","23_11070_15_A",1164,11358,10
"2200","23_11070_15_B",115,11358,1
"2201","23_11070_15_C",85,11358,0
"2202","23_11070_15_D",8688,11358,76
"2203","23_11070_15_Developed",769,11358,6
"2204","23_11070_15_UE",435,11358,3
"2205","23_11070_15_UN",102,11358,0
"2206","23_11070_23_24_D",1,1,100
"2207","23_11090_15_25_A",303,1830,16
"2208","23_11090_15_25_B",134,1830,7
"2209","23_11090_15_25_C",1095,1830,59
"2210","23_11090_15_25_Developed",157,1830,8
"2211","23_11090_15_25_UE",141,1830,7
"2212","23_11150_15_16_23_24_B",4,114,3
"2213","23_11150_15_16_23_24_C",96,114,84
"2214","23_11150_15_16_23_24_D",14,114,12
"2215","23_11160_15_25_A",21,418,5
"2216","23_11160_15_25_B",131,418,31
"2217","23_11160_15_25_C",56,418,13
"2218","23_11160_15_25_Developed",30,418,7
"2219","23_11160_15_25_UE",180,418,43
"2220","23_11170_13_15_28_A",21050,87691,24
"2221","23_11170_13_15_28_B",21,87691,0
"2222","23_11170_13_15_28_C",17983,87691,20
"2223","23_11170_13_15_28_D",28648,87691,32
"2224","23_11170_13_15_28_Developed",4932,87691,5
"2225","23_11170_13_15_28_E",816,87691,0
"2226","23_11170_13_15_28_UE",14241,87691,16
"2227","23_11170_16_23_24_A",5,10,50
"2228","23_11170_16_23_24_C",5,10,50
"2229","23_11210_15_A",11,5526,0
"2230","23_11210_15_B",809,5526,14
"2231","23_11210_15_C",13,5526,0
"2232","23_11210_15_D",2112,5526,38
"2233","23_11210_15_Developed",230,5526,4
"2234","23_11210_15_UE",322,5526,5
"2235","23_11210_15_UN",2029,5526,36
"2236","23_11270_15_A",2149,44831,4
"2237","23_11270_15_B",228,44831,0
"2238","23_11270_15_C",39366,44831,87
"2239","23_11270_15_Developed",1010,44831,2
"2240","23_11270_15_UE",2078,44831,4
"2241","23_11270_16_23_24_25_A",727,12001,6
"2242","23_11270_16_23_24_25_B",18,12001,0
"2243","23_11270_16_23_24_25_C",11204,12001,93
"2244","23_11270_16_23_24_25_Developed",47,12001,0
"2245","23_11270_16_23_24_25_UE",5,12001,0
"2246","23_11350_15_28_A",2,808,0
"2247","23_11350_15_28_B",68,808,8
"2248","23_11350_15_28_C",71,808,8
"2249","23_11350_15_28_D",512,808,63
"2250","23_11350_15_28_Developed",89,808,11
"2251","23_11350_15_28_UE",66,808,8
"2252","23_11350_16_23_24_A",3,58,5
"2253","23_11350_16_23_24_B",1,58,1
"2254","23_11350_16_23_24_C",1,58,1
"2255","23_11350_16_23_24_D",53,58,91
"2256","23_11460_15_16_23_24_25_28_A",21,871,2
"2257","23_11460_15_16_23_24_25_28_B",90,871,10
"2258","23_11460_15_16_23_24_25_28_C",533,871,61
"2259","23_11460_15_16_23_24_25_28_Developed",172,871,19
"2260","23_11460_15_16_23_24_25_28_UE",43,871,4
"2261","23_11460_15_16_23_24_25_28_UN",12,871,1
"2262","23_11530_16_23_24_25_27_A",1,1,100
"2263","23_11550_15_Developed",11,11,100
"2264","23_11590_15_A",4486,29393,15
"2265","23_11590_15_B",6613,29393,22
"2266","23_11590_15_C",16675,29393,56
"2267","23_11590_15_Developed",362,29393,1
"2268","23_11590_15_UE",1257,29393,4
"2269","23_11590_16_23_24_26_A",2,833,0
"2270","23_11590_16_23_24_26_B",747,833,89
"2271","23_11590_16_23_24_26_Developed",83,833,9
"2272","23_11590_16_23_24_26_UE",1,833,0
"2273","24_10160_15_28_A",82,523,15
"2274","24_10160_15_28_B",2,523,0
"2275","24_10160_15_28_C",72,523,13
"2276","24_10160_15_28_D",326,523,62
"2277","24_10160_15_28_E",41,523,7
"2278","24_10160_16_23_24_25_A",1672,7178,23
"2279","24_10160_16_23_24_25_C",3975,7178,55
"2280","24_10160_16_23_24_25_D",1507,7178,20
"2281","24_10160_16_23_24_25_E",2,7178,0
"2282","24_10160_16_23_24_25_UE",22,7178,0
"2283","24_10230_14_15_24_25_A",10903,27646,39
"2284","24_10230_14_15_24_25_B",7435,27646,26
"2285","24_10230_14_15_24_25_C",3302,27646,11
"2286","24_10230_14_15_24_25_D",5623,27646,20
"2287","24_10230_14_15_24_25_Developed",75,27646,0
"2288","24_10230_14_15_24_25_UE",308,27646,1
"2289","24_10240_14_15_24_A",41624,90805,45
"2290","24_10240_14_15_24_B",17548,90805,19
"2291","24_10240_14_15_24_C",9592,90805,10
"2292","24_10240_14_15_24_D",19562,90805,21
"2293","24_10240_14_15_24_Developed",798,90805,0
"2294","24_10240_14_15_24_UE",1681,90805,1
"2295","24_10250_14_15_24_25_26_A",54,5384,1
"2296","24_10250_14_15_24_25_26_B",2238,5384,41
"2297","24_10250_14_15_24_25_26_C",2018,5384,37
"2298","24_10250_14_15_24_25_26_UE",13,5384,0
"2299","24_10250_14_15_24_25_26_UN",1061,5384,19
"2300","24_10260_15_A",10,69,14
"2301","24_10260_15_B",4,69,5
"2302","24_10260_15_C",11,69,15
"2303","24_10260_15_D",14,69,20
"2304","24_10260_15_E",30,69,43
"2305","24_10510_15_16_17_22_23_24_25_A",16,45,35
"2306","24_10510_15_16_17_22_23_24_25_C",7,45,15
"2307","24_10510_15_16_17_22_23_24_25_D",15,45,33
"2308","24_10510_15_16_17_22_23_24_25_E",6,45,13
"2309","24_10510_15_16_17_22_23_24_25_UE",1,45,2
"2310","24_10520_15_A",8,13,61
"2311","24_10520_15_B",2,13,15
"2312","24_10520_15_C",3,13,23
"2313","24_10540_15_25_A",56359,434623,12
"2314","24_10540_15_25_B",7405,434623,1
"2315","24_10540_15_25_C",121947,434623,28
"2316","24_10540_15_25_D",52238,434623,12
"2317","24_10540_15_25_Developed",860,434623,0
"2318","24_10540_15_25_E",193286,434623,44
"2319","24_10540_15_25_UE",2495,434623,0
"2320","24_10540_15_25_UN",33,434623,0
"2321","24_10540_16_23_24_A",760,10104,7
"2322","24_10540_16_23_24_B",3,10104,0
"2323","24_10540_16_23_24_C",7845,10104,77
"2324","24_10540_16_23_24_D",1040,10104,10
"2325","24_10540_16_23_24_Developed",3,10104,0
"2326","24_10540_16_23_24_E",68,10104,0
"2327","24_10540_16_23_24_UE",385,10104,3
"2328","24_10640_15_16_17_23_24_27_28_A",145,1756,8
"2329","24_10640_15_16_17_23_24_27_28_B",21,1756,1
"2330","24_10640_15_16_17_23_24_27_28_C",1580,1756,89
"2331","24_10640_15_16_17_23_24_27_28_UE",10,1756,0
"2332","24_10780_16_23_24_25_A",1,26,3
"2333","24_10780_16_23_24_25_B",23,26,88
"2334","24_10780_16_23_24_25_C",2,26,7
"2335","24_10804_6_12_15_16_17_18_23_24_25_A",1896,15548,12
"2336","24_10804_6_12_15_16_17_18_23_24_25_B",162,15548,1
"2337","24_10804_6_12_15_16_17_18_23_24_25_C",2976,15548,19
"2338","24_10804_6_12_15_16_17_18_23_24_25_D",8346,15548,53
"2339","24_10804_6_12_15_16_17_18_23_24_25_Developed",88,15548,0
"2340","24_10804_6_12_15_16_17_18_23_24_25_E",1771,15548,11
"2341","24_10804_6_12_15_16_17_18_23_24_25_UE",293,15548,1
"2342","24_10804_6_12_15_16_17_18_23_24_25_UN",16,15548,0
"2343","24_10810_15_16_23_24_28_A",10707,111924,9
"2344","24_10810_15_16_23_24_28_Agriculture",8,111924,0
"2345","24_10810_15_16_23_24_28_B",2052,111924,1
"2346","24_10810_15_16_23_24_28_C",29188,111924,26
"2347","24_10810_15_16_23_24_28_Developed",152,111924,0
"2348","24_10810_15_16_23_24_28_UE",616,111924,0
"2349","24_10810_15_16_23_24_28_UN",69201,111924,61
"2350","24_10820_12_15_16_17_23_24_A",16,27,59
"2351","24_10820_12_15_16_17_23_24_Agriculture",1,27,3
"2352","24_10820_12_15_16_17_23_24_B",10,27,37
"2353","24_10930_13_15_16_23_24_28_A",13,188,6
"2354","24_10930_13_15_16_23_24_28_C",30,188,15
"2355","24_10930_13_15_16_23_24_28_UE",1,188,0
"2356","24_10930_13_15_16_23_24_28_UN",144,188,76
"2357","24_11040_15_A",538,2931,18
"2358","24_11040_15_B",222,2931,7
"2359","24_11040_15_C",483,2931,16
"2360","24_11040_15_D",1628,2931,55
"2361","24_11040_15_Developed",32,2931,1
"2362","24_11040_15_UE",28,2931,0
"2363","24_11040_23_24_A",8863,72904,12
"2364","24_11040_23_24_Agriculture",7,72904,0
"2365","24_11040_23_24_B",1614,72904,2
"2366","24_11040_23_24_Developed",541,72904,0
"2367","24_11040_23_24_E",61079,72904,83
"2368","24_11040_23_24_UE",799,72904,1
"2369","24_11040_23_24_UN",1,72904,0
"2370","24_11070_15_A",1838,7047,26
"2371","24_11070_15_B",232,7047,3
"2372","24_11070_15_C",70,7047,0
"2373","24_11070_15_D",4730,7047,67
"2374","24_11070_15_Developed",92,7047,1
"2375","24_11070_15_UE",77,7047,1
"2376","24_11070_15_UN",8,7047,0
"2377","24_11090_15_25_A",1435,8903,16
"2378","24_11090_15_25_B",1296,8903,14
"2379","24_11090_15_25_C",5871,8903,65
"2380","24_11090_15_25_Developed",76,8903,0
"2381","24_11090_15_25_UE",225,8903,2
"2382","24_11150_15_16_23_24_B",239,3021,7
"2383","24_11150_15_16_23_24_C",2590,3021,85
"2384","24_11150_15_16_23_24_D",175,3021,5
"2385","24_11150_15_16_23_24_E",17,3021,0
"2386","24_11160_15_25_A",205,756,27
"2387","24_11160_15_25_B",409,756,54
"2388","24_11160_15_25_C",118,756,15
"2389","24_11160_15_25_Developed",24,756,3
"2390","24_11160_24_B",3,21,14
"2391","24_11160_24_C",16,21,76
"2392","24_11160_24_UE",2,21,9
"2393","24_11170_13_15_28_A",28179,54653,51
"2394","24_11170_13_15_28_C",16528,54653,30
"2395","24_11170_13_15_28_D",9189,54653,16
"2396","24_11170_13_15_28_Developed",594,54653,1
"2397","24_11170_13_15_28_E",15,54653,0
"2398","24_11170_13_15_28_UE",148,54653,0
"2399","24_11170_16_23_24_A",2274,5212,43
"2400","24_11170_16_23_24_B",196,5212,3
"2401","24_11170_16_23_24_C",2040,5212,39
"2402","24_11170_16_23_24_D",92,5212,1
"2403","24_11170_16_23_24_Developed",1,5212,0
"2404","24_11170_16_23_24_E",392,5212,7
"2405","24_11170_16_23_24_UE",217,5212,4
"2406","24_11190_24_25_A",8,8,100
"2407","24_11210_15_A",21,1725,1
"2408","24_11210_15_B",469,1725,27
"2409","24_11210_15_C",4,1725,0
"2410","24_11210_15_D",1003,1725,58
"2411","24_11210_15_Developed",24,1725,1
"2412","24_11210_15_UE",30,1725,1
"2413","24_11210_15_UN",174,1725,10
"2414","24_11210_24_A",4,44,9
"2415","24_11210_24_C",2,44,4
"2416","24_11210_24_D",36,44,81
"2417","24_11210_24_UN",2,44,4
"2418","24_11270_15_A",2494,19908,12
"2419","24_11270_15_B",32,19908,0
"2420","24_11270_15_C",17140,19908,86
"2421","24_11270_15_Developed",180,19908,0
"2422","24_11270_15_UE",62,19908,0
"2423","24_11270_16_23_24_25_A",7231,41507,17
"2424","24_11270_16_23_24_25_B",287,41507,0
"2425","24_11270_16_23_24_25_C",33428,41507,80
"2426","24_11270_16_23_24_25_Developed",43,41507,0
"2427","24_11270_16_23_24_25_UE",518,41507,1
"2428","24_11350_15_28_B",84,396,21
"2429","24_11350_15_28_C",94,396,23
"2430","24_11350_15_28_D",195,396,49
"2431","24_11350_15_28_Developed",14,396,3
"2432","24_11350_15_28_UE",9,396,2
"2433","24_11350_16_23_24_A",2178,14217,15
"2434","24_11350_16_23_24_Agriculture",4,14217,0
"2435","24_11350_16_23_24_B",2043,14217,14
"2436","24_11350_16_23_24_C",4736,14217,33
"2437","24_11350_16_23_24_D",4533,14217,31
"2438","24_11350_16_23_24_Developed",342,14217,2
"2439","24_11350_16_23_24_UE",381,14217,2
"2440","24_11460_15_16_23_24_25_28_C",3,3,100
"2441","24_11530_16_23_24_25_27_C",4,4,100
"2442","24_11552_13_14_15_A",4,4,100
"2443","24_11590_15_A",6229,27229,22
"2444","24_11590_15_B",8665,27229,31
"2445","24_11590_15_C",11958,27229,43
"2446","24_11590_15_Developed",102,27229,0
"2447","24_11590_15_UE",275,27229,1
"2448","24_11590_16_23_24_26_A",934,16465,5
"2449","24_11590_16_23_24_26_Agriculture",23,16465,0
"2450","24_11590_16_23_24_26_B",15144,16465,91
"2451","24_11590_16_23_24_26_Developed",148,16465,0
"2452","24_11590_16_23_24_26_UE",216,16465,1
"2453","25_10040_Developed",2,2,100
"2454","25_10160_15_28_A",74,324,22
"2455","25_10160_15_28_B",3,324,0
"2456","25_10160_15_28_C",34,324,10
"2457","25_10160_15_28_D",151,324,46
"2458","25_10160_15_28_E",62,324,19
"2459","25_10190_15_B",3,108,2
"2460","25_10190_15_C",5,108,4
"2461","25_10190_15_D",100,108,92
"2462","25_10230_14_15_24_25_A",49022,250822,19
"2463","25_10230_14_15_24_25_B",104831,250822,41
"2464","25_10230_14_15_24_25_C",2321,250822,0
"2465","25_10230_14_15_24_25_D",94270,250822,37
"2466","25_10230_14_15_24_25_Developed",112,250822,0
"2467","25_10230_14_15_24_25_UE",260,250822,0
"2468","25_10230_14_15_24_25_UN",6,250822,0
"2469","25_10240_14_15_24_A",28024,189008,14
"2470","25_10240_14_15_24_B",58476,189008,30
"2471","25_10240_14_15_24_C",2048,189008,1
"2472","25_10240_14_15_24_D",98924,189008,52
"2473","25_10240_14_15_24_Developed",615,189008,0
"2474","25_10240_14_15_24_UE",762,189008,0
"2475","25_10240_14_15_24_UN",159,189008,0
"2476","25_10250_14_15_24_25_26_A",260,166523,0
"2477","25_10250_14_15_24_25_26_B",117896,166523,70
"2478","25_10250_14_15_24_25_26_C",46540,166523,27
"2479","25_10250_14_15_24_25_26_Developed",25,166523,0
"2480","25_10250_14_15_24_25_26_UE",9,166523,0
"2481","25_10250_14_15_24_25_26_UN",1793,166523,1
"2482","25_10510_15_16_17_22_23_24_25_A",896,3427,26
"2483","25_10510_15_16_17_22_23_24_25_B",193,3427,5
"2484","25_10510_15_16_17_22_23_24_25_C",334,3427,9
"2485","25_10510_15_16_17_22_23_24_25_D",635,3427,18
"2486","25_10510_15_16_17_22_23_24_25_Developed",41,3427,1
"2487","25_10510_15_16_17_22_23_24_25_E",1319,3427,38
"2488","25_10510_15_16_17_22_23_24_25_UE",9,3427,0
"2489","25_10520_15_A",886,3056,28
"2490","25_10520_15_B",1733,3056,56
"2491","25_10520_15_C",435,3056,14
"2492","25_10520_15_Developed",2,3056,0
"2493","25_10540_15_25_A",9830,160788,6
"2494","25_10540_15_25_B",18918,160788,11
"2495","25_10540_15_25_C",22454,160788,13
"2496","25_10540_15_25_D",10308,160788,6
"2497","25_10540_15_25_Developed",1670,160788,1
"2498","25_10540_15_25_E",97001,160788,60
"2499","25_10540_15_25_UE",187,160788,0
"2500","25_10540_15_25_UN",420,160788,0
"2501","25_10610_15_25_A",276,931,29
"2502","25_10610_15_25_B",4,931,0
"2503","25_10610_15_25_C",335,931,35
"2504","25_10610_15_25_D",300,931,32
"2505","25_10610_15_25_Developed",16,931,1
"2506","25_10770_15_B",6,7,85
"2507","25_10770_15_UE",1,7,14
"2508","25_10910_15_A",6,570,1
"2509","25_10910_15_B",355,570,62
"2510","25_10910_15_UE",57,570,10
"2511","25_10910_15_UN",152,570,26
"2512","25_11000_15_B",5,5,100
"2513","25_11040_15_A",8273,141199,5
"2514","25_11040_15_B",19902,141199,14
"2515","25_11040_15_C",9999,141199,7
"2516","25_11040_15_D",101795,141199,72
"2517","25_11040_15_Developed",58,141199,0
"2518","25_11040_15_UE",767,141199,0
"2519","25_11040_15_UN",405,141199,0
"2520","25_11070_15_A",154,663,23
"2521","25_11070_15_B",19,663,2
"2522","25_11070_15_C",40,663,6
"2523","25_11070_15_D",289,663,43
"2524","25_11070_15_Developed",113,663,17
"2525","25_11070_15_UE",42,663,6
"2526","25_11070_15_UN",6,663,0
"2527","25_11090_15_25_A",356,2255,15
"2528","25_11090_15_25_B",143,2255,6
"2529","25_11090_15_25_C",1730,2255,76
"2530","25_11090_15_25_Developed",11,2255,0
"2531","25_11090_15_25_UE",15,2255,0
"2532","25_11150_15_16_23_24_B",5,797,0
"2533","25_11150_15_16_23_24_C",92,797,11
"2534","25_11150_15_16_23_24_D",202,797,25
"2535","25_11150_15_16_23_24_E",397,797,49
"2536","25_11150_15_16_23_24_UN",101,797,12
"2537","25_11160_15_25_A",3939,17577,22
"2538","25_11160_15_25_B",11233,17577,63
"2539","25_11160_15_25_C",2354,17577,13
"2540","25_11160_15_25_Developed",42,17577,0
"2541","25_11160_15_25_UE",9,17577,0
"2542","25_11170_13_15_28_A",637,3200,19
"2543","25_11170_13_15_28_B",1,3200,0
"2544","25_11170_13_15_28_C",840,3200,26
"2545","25_11170_13_15_28_D",1589,3200,49
"2546","25_11170_13_15_28_Developed",78,3200,2
"2547","25_11170_13_15_28_E",43,3200,1
"2548","25_11170_13_15_28_UE",12,3200,0
"2549","25_11210_15_A",17,20702,0
"2550","25_11210_15_B",3816,20702,18
"2551","25_11210_15_C",49,20702,0
"2552","25_11210_15_D",10607,20702,51
"2553","25_11210_15_Developed",76,20702,0
"2554","25_11210_15_UE",280,20702,1
"2555","25_11210_15_UN",5857,20702,28
"2556","25_11270_15_A",4,11,36
"2557","25_11270_15_C",6,11,54
"2558","25_11270_15_UE",1,11,9
"2559","25_11350_15_28_B",57,213,26
"2560","25_11350_15_28_C",25,213,11
"2561","25_11350_15_28_D",129,213,60
"2562","25_11350_15_28_UN",2,213,0
"2563","25_11460_15_16_23_24_25_28_C",8,41,19
"2564","25_11460_15_16_23_24_25_28_Developed",33,41,80
"2565","25_11550_15_A",262,952,27
"2566","25_11550_15_B",369,952,38
"2567","25_11550_15_C",60,952,6
"2568","25_11550_15_D",162,952,17
"2569","25_11550_15_Developed",5,952,0
"2570","25_11550_15_UE",94,952,9
"2571","25_11552_13_14_15_A",181,8485,2
"2572","25_11552_13_14_15_B",2309,8485,27
"2573","25_11552_13_14_15_C",5912,8485,69
"2574","25_11552_13_14_15_UE",83,8485,0
"2575","25_11590_15_A",1958,56536,3
"2576","25_11590_15_B",22994,56536,40
"2577","25_11590_15_C",30865,56536,54
"2578","25_11590_15_Developed",165,56536,0
"2579","25_11590_15_UE",554,56536,0
"2580","26_10010_Developed",66,66,100
"2581","26_10160_15_28_D",4,25,16
"2582","26_10160_15_28_UE",21,25,84
"2583","26_10160_16_23_24_25_A",959,12661,7
"2584","26_10160_16_23_24_25_B",2,12661,0
"2585","26_10160_16_23_24_25_C",4812,12661,38
"2586","26_10160_16_23_24_25_D",6148,12661,48
"2587","26_10160_16_23_24_25_Developed",264,12661,2
"2588","26_10160_16_23_24_25_E",109,12661,0
"2589","26_10160_16_23_24_25_UE",367,12661,2
"2590","26_10230_14_15_24_25_A",887,6957,12
"2591","26_10230_14_15_24_25_B",1764,6957,25
"2592","26_10230_14_15_24_25_C",126,6957,1
"2593","26_10230_14_15_24_25_D",2938,6957,42
"2594","26_10230_14_15_24_25_Developed",297,6957,4
"2595","26_10230_14_15_24_25_UE",945,6957,13
"2596","26_10240_14_15_24_A",5314,76211,6
"2597","26_10240_14_15_24_B",8342,76211,10
"2598","26_10240_14_15_24_C",528,76211,0
"2599","26_10240_14_15_24_D",50819,76211,66
"2600","26_10240_14_15_24_Developed",6990,76211,9
"2601","26_10240_14_15_24_UE",4218,76211,5
"2602","26_10250_14_15_24_25_26_A",2,812,0
"2603","26_10250_14_15_24_25_26_B",225,812,27
"2604","26_10250_14_15_24_25_26_C",544,812,66
"2605","26_10250_14_15_24_25_26_Developed",2,812,0
"2606","26_10250_14_15_24_25_26_UE",32,812,3
"2607","26_10250_14_15_24_25_26_UN",7,812,0
"2608","26_10260_15_B",5,229,2
"2609","26_10260_15_D",4,229,1
"2610","26_10260_15_E",220,229,96
"2611","26_10510_15_16_17_22_23_24_25_A",25,1259,1
"2612","26_10510_15_16_17_22_23_24_25_B",42,1259,3
"2613","26_10510_15_16_17_22_23_24_25_C",13,1259,1
"2614","26_10510_15_16_17_22_23_24_25_D",76,1259,6
"2615","26_10510_15_16_17_22_23_24_25_E",1101,1259,87
"2616","26_10510_15_16_17_22_23_24_25_UE",2,1259,0
"2617","26_10520_15_A",3,26,11
"2618","26_10520_15_B",23,26,88
"2619","26_10520_16_23_24_A",1,1,100
"2620","26_10540_15_25_A",30704,568926,5
"2621","26_10540_15_25_Agriculture",1,568926,0
"2622","26_10540_15_25_B",71353,568926,12
"2623","26_10540_15_25_C",35110,568926,6
"2624","26_10540_15_25_D",11452,568926,2
"2625","26_10540_15_25_Developed",30091,568926,5
"2626","26_10540_15_25_E",354856,568926,62
"2627","26_10540_15_25_UE",34348,568926,6
"2628","26_10540_15_25_UN",1011,568926,0
"2629","26_10540_16_23_24_A",4250,25235,16
"2630","26_10540_16_23_24_B",846,25235,3
"2631","26_10540_16_23_24_C",11742,25235,46
"2632","26_10540_16_23_24_D",6684,25235,26
"2633","26_10540_16_23_24_Developed",1,25235,0
"2634","26_10540_16_23_24_E",1610,25235,6
"2635","26_10540_16_23_24_UE",102,25235,0
"2636","26_10550_15_28_E",1,1,100
"2637","26_10610_15_25_A",48,98,48
"2638","26_10610_15_25_B",6,98,6
"2639","26_10610_15_25_C",18,98,18
"2640","26_10610_15_25_D",13,98,13
"2641","26_10610_15_25_UE",13,98,13
"2642","26_10640_15_16_17_23_24_27_28_A",143,4254,3
"2643","26_10640_15_16_17_23_24_27_28_B",22,4254,0
"2644","26_10640_15_16_17_23_24_27_28_C",3812,4254,89
"2645","26_10640_15_16_17_23_24_27_28_Developed",205,4254,4
"2646","26_10640_15_16_17_23_24_27_28_UE",72,4254,1
"2647","26_10780_16_23_24_25_A",1,4,25
"2648","26_10780_16_23_24_25_B",1,4,25
"2649","26_10780_16_23_24_25_C",2,4,50
"2650","26_10804_6_12_15_16_17_18_23_24_25_A",328,8224,3
"2651","26_10804_6_12_15_16_17_18_23_24_25_B",32,8224,0
"2652","26_10804_6_12_15_16_17_18_23_24_25_C",1082,8224,13
"2653","26_10804_6_12_15_16_17_18_23_24_25_D",4560,8224,55
"2654","26_10804_6_12_15_16_17_18_23_24_25_Developed",417,8224,5
"2655","26_10804_6_12_15_16_17_18_23_24_25_E",1524,8224,18
"2656","26_10804_6_12_15_16_17_18_23_24_25_UE",280,8224,3
"2657","26_10804_6_12_15_16_17_18_23_24_25_UN",1,8224,0
"2658","26_10810_15_16_23_24_28_A",1138,40075,2
"2659","26_10810_15_16_23_24_28_Agriculture",587,40075,1
"2660","26_10810_15_16_23_24_28_B",484,40075,1
"2661","26_10810_15_16_23_24_28_C",8820,40075,22
"2662","26_10810_15_16_23_24_28_Developed",1020,40075,2
"2663","26_10810_15_16_23_24_28_UE",2501,40075,6
"2664","26_10810_15_16_23_24_28_UN",25525,40075,63
"2665","26_10930_13_15_16_23_24_28_A",7,125,5
"2666","26_10930_13_15_16_23_24_28_B",1,125,0
"2667","26_10930_13_15_16_23_24_28_C",28,125,22
"2668","26_10930_13_15_16_23_24_28_Developed",3,125,2
"2669","26_10930_13_15_16_23_24_28_UE",13,125,10
"2670","26_10930_13_15_16_23_24_28_UN",73,125,58
"2671","26_11040_15_A",62,1399,4
"2672","26_11040_15_B",104,1399,7
"2673","26_11040_15_C",81,1399,5
"2674","26_11040_15_D",599,1399,42
"2675","26_11040_15_Developed",62,1399,4
"2676","26_11040_15_UE",490,1399,35
"2677","26_11040_15_UN",1,1399,0
"2678","26_11040_23_24_A",2890,40458,7
"2679","26_11040_23_24_B",101,40458,0
"2680","26_11040_23_24_Developed",679,40458,1
"2681","26_11040_23_24_E",35938,40458,88
"2682","26_11040_23_24_UE",850,40458,2
"2683","26_11070_15_A",468,2196,21
"2684","26_11070_15_B",88,2196,4
"2685","26_11070_15_C",25,2196,1
"2686","26_11070_15_D",877,2196,39
"2687","26_11070_15_Developed",118,2196,5
"2688","26_11070_15_UE",615,2196,28
"2689","26_11070_15_UN",5,2196,0
"2690","26_11070_23_24_A",6,12,50
"2691","26_11070_23_24_D",5,12,41
"2692","26_11070_23_24_UE",1,12,8
"2693","26_11090_15_25_A",325,4923,6
"2694","26_11090_15_25_B",389,4923,7
"2695","26_11090_15_25_C",1172,4923,23
"2696","26_11090_15_25_Developed",1386,4923,28
"2697","26_11090_15_25_UE",1651,4923,33
"2698","26_11150_15_16_23_24_B",114,4505,2
"2699","26_11150_15_16_23_24_C",3072,4505,68
"2700","26_11150_15_16_23_24_D",1003,4505,22
"2701","26_11150_15_16_23_24_Developed",95,4505,2
"2702","26_11150_15_16_23_24_E",194,4505,4
"2703","26_11150_15_16_23_24_UE",6,4505,0
"2704","26_11150_15_16_23_24_UN",21,4505,0
"2705","26_11160_24_B",1,1,100
"2706","26_11170_13_15_28_A",1020,5223,19
"2707","26_11170_13_15_28_Agriculture",1,5223,0
"2708","26_11170_13_15_28_B",8,5223,0
"2709","26_11170_13_15_28_C",1092,5223,20
"2710","26_11170_13_15_28_D",1905,5223,36
"2711","26_11170_13_15_28_Developed",446,5223,8
"2712","26_11170_13_15_28_E",44,5223,0
"2713","26_11170_13_15_28_UE",707,5223,13
"2714","26_11170_16_23_24_A",4819,7153,67
"2715","26_11170_16_23_24_B",393,7153,5
"2716","26_11170_16_23_24_C",1208,7153,16
"2717","26_11170_16_23_24_D",182,7153,2
"2718","26_11170_16_23_24_Developed",139,7153,1
"2719","26_11170_16_23_24_E",202,7153,2
"2720","26_11170_16_23_24_UE",210,7153,2
"2721","26_11210_15_B",158,1167,13
"2722","26_11210_15_C",8,1167,0
"2723","26_11210_15_D",596,1167,51
"2724","26_11210_15_Developed",21,1167,1
"2725","26_11210_15_UE",258,1167,22
"2726","26_11210_15_UN",126,1167,10
"2727","26_11210_24_A",4,66,6
"2728","26_11210_24_Agriculture",7,66,10
"2729","26_11210_24_C",1,66,1
"2730","26_11210_24_D",51,66,77
"2731","26_11210_24_UE",1,66,1
"2732","26_11210_24_UN",2,66,3
"2733","26_11270_15_A",92,5921,1
"2734","26_11270_15_B",4,5921,0
"2735","26_11270_15_C",4832,5921,81
"2736","26_11270_15_Developed",210,5921,3
"2737","26_11270_15_UE",783,5921,13
"2738","26_11270_16_23_24_25_A",9448,361557,2
"2739","26_11270_16_23_24_25_Agriculture",6,361557,0
