"","id_model_label","count2020","total_count2020","current_percent2020"
"2044","32_11590_15_Developed",79,9149,0
"2045","32_11590_15_UE",9,9149,0
"2046","33_10040_Developed",1,1,100
"2047","33_10160_15_28_A",3,99,3
"2048","33_10160_15_28_B",13,99,13
"2049","33_10160_15_28_C",11,99,11
"2050","33_10160_15_28_D",57,99,57
"2051","33_10160_15_28_E",15,99,15
"2052","33_10230_14_15_24_25_A",34,158,21
"2053","33_10230_14_15_24_25_B",47,158,29
"2054","33_10230_14_15_24_25_C",6,158,3
"2055","33_10230_14_15_24_25_D",71,158,44
"2056","33_10240_14_15_24_A",249,363,68
"2057","33_10240_14_15_24_B",50,363,13
"2058","33_10240_14_15_24_C",11,363,3
"2059","33_10240_14_15_24_D",53,363,14
"2060","33_10250_14_15_24_25_26_A",9,90,10
"2061","33_10250_14_15_24_25_26_B",46,90,51
"2062","33_10250_14_15_24_25_26_C",33,90,36
"2063","33_10250_14_15_24_25_26_UE",2,90,2
"2064","33_10510_15_16_17_22_23_24_25_A",3,18,16
"2065","33_10510_15_16_17_22_23_24_25_C",1,18,5
"2066","33_10510_15_16_17_22_23_24_25_D",5,18,27
"2067","33_10510_15_16_17_22_23_24_25_E",9,18,50
"2068","33_10520_15_A",5,6,83
"2069","33_10520_15_B",1,6,16
"2070","33_10540_15_25_A",8009,93161,8
"2071","33_10540_15_25_B",19502,93161,20
"2072","33_10540_15_25_C",16379,93161,17
"2073","33_10540_15_25_D",2978,93161,3
"2074","33_10540_15_25_Developed",47,93161,0
"2075","33_10540_15_25_E",46194,93161,49
"2076","33_10540_15_25_UE",48,93161,0
"2077","33_10540_15_25_UN",4,93161,0
"2078","33_10610_15_25_A",10,114,8
"2079","33_10610_15_25_B",5,114,4
"2080","33_10610_15_25_C",52,114,45
"2081","33_10610_15_25_D",47,114,41
"2082","33_11040_15_A",43,360,11
"2083","33_11040_15_B",3,360,0
"2084","33_11040_15_C",23,360,6
"2085","33_11040_15_D",265,360,73
"2086","33_11040_15_UE",3,360,0
"2087","33_11040_15_UN",23,360,6
"2088","33_11070_15_A",151,1808,8
"2089","33_11070_15_B",18,1808,0
"2090","33_11070_15_C",79,1808,4
"2091","33_11070_15_D",1468,1808,81
"2092","33_11070_15_Developed",1,1808,0
"2093","33_11070_15_UE",4,1808,0
"2094","33_11070_15_UN",87,1808,4
"2095","33_11090_15_25_A",29,94,30
"2096","33_11090_15_25_B",5,94,5
"2097","33_11090_15_25_C",60,94,63
"2098","33_11170_13_15_28_A",2062,8247,25
"2099","33_11170_13_15_28_B",70,8247,0
"2100","33_11170_13_15_28_C",2779,8247,33
"2101","33_11170_13_15_28_D",3207,8247,38
"2102","33_11170_13_15_28_Developed",3,8247,0
"2103","33_11170_13_15_28_E",118,8247,1
"2104","33_11170_13_15_28_UE",8,8247,0
"2105","33_11210_15_B",3,10,30
"2106","33_11210_15_D",5,10,50
"2107","33_11210_15_UN",2,10,20
"2108","33_11270_15_A",350,590,59
"2109","33_11270_15_B",1,590,0
"2110","33_11270_15_C",235,590,39
"2111","33_11270_15_UE",3,590,0
"2112","33_11270_15_UN",1,590,0
"2113","33_11350_15_28_A",1,484,0
"2114","33_11350_15_28_B",337,484,69
"2115","33_11350_15_28_C",6,484,1
"2116","33_11350_15_28_D",137,484,28
"2117","33_11350_15_28_UE",3,484,0
"2118","33_11460_15_16_23_24_25_28_A",8,871,0
"2119","33_11460_15_16_23_24_25_28_B",394,871,45
"2120","33_11460_15_16_23_24_25_28_C",463,871,53
"2121","33_11460_15_16_23_24_25_28_UE",4,871,0
"2122","33_11460_15_16_23_24_25_28_UN",2,871,0
"2123","33_11590_15_A",863,10999,7
"2124","33_11590_15_B",3307,10999,30
"2125","33_11590_15_C",6789,10999,61
"2126","33_11590_15_Developed",8,10999,0
"2127","33_11590_15_UE",32,10999,0
"2128","34_10240_14_15_24_A",1625,1647,98
"2129","34_10240_14_15_24_B",16,1647,0
"2130","34_10240_14_15_24_C",3,1647,0
"2131","34_10240_14_15_24_D",3,1647,0
"2132","34_10510_15_16_17_22_23_24_25_A",6,16,37
"2133","34_10510_15_16_17_22_23_24_25_C",8,16,50
"2134","34_10510_15_16_17_22_23_24_25_D",1,16,6
"2135","34_10510_15_16_17_22_23_24_25_E",1,16,6
"2136","34_10520_15_A",1,1,100
"2137","34_10540_15_25_A",3395,65527,5
"2138","34_10540_15_25_B",14983,65527,22
"2139","34_10540_15_25_C",32031,65527,48
"2140","34_10540_15_25_D",270,65527,0
"2141","34_10540_15_25_Developed",557,65527,0
"2142","34_10540_15_25_E",14020,65527,21
"2143","34_10540_15_25_UE",270,65527,0
"2144","34_10540_15_25_UN",1,65527,0
"2145","34_10610_15_25_A",12,36,33
"2146","34_10610_15_25_B",2,36,5
"2147","34_10610_15_25_C",4,36,11
"2148","34_10610_15_25_D",18,36,50
"2149","34_11040_15_A",51,712,7
"2150","34_11040_15_B",82,712,11
"2151","34_11040_15_C",124,712,17
"2152","34_11040_15_D",453,712,63
"2153","34_11040_15_Developed",1,712,0
"2154","34_11040_15_UE",1,712,0
"2155","34_11070_15_A",679,3786,17
"2156","34_11070_15_B",623,3786,16
"2157","34_11070_15_D",2445,3786,64
"2158","34_11070_15_Developed",39,3786,1
"2159","34_11150_15_16_23_24_C",5,5,100
"2160","34_11170_13_15_28_A",9078,13232,68
"2161","34_11170_13_15_28_Agriculture",2,13232,0
"2162","34_11170_13_15_28_B",43,13232,0
"2163","34_11170_13_15_28_C",3096,13232,23
"2164","34_11170_13_15_28_D",900,13232,6
"2165","34_11170_13_15_28_Developed",1,13232,0
"2166","34_11170_13_15_28_E",66,13232,0
"2167","34_11170_13_15_28_UE",46,13232,0
"2168","34_11210_15_UN",3,3,100
"2169","34_11270_15_A",355,3425,10
"2170","34_11270_15_B",1,3425,0
"2171","34_11270_15_C",3058,3425,89
"2172","34_11270_15_UE",3,3425,0
"2173","34_11270_15_UN",8,3425,0
"2174","34_11350_15_28_A",1,2756,0
"2175","34_11350_15_28_B",146,2756,5
"2176","34_11350_15_28_C",700,2756,25
"2177","34_11350_15_28_D",1907,2756,69
"2178","34_11350_15_28_UE",2,2756,0
"2179","34_11460_15_16_23_24_25_28_A",23,5106,0
"2180","34_11460_15_16_23_24_25_28_B",138,5106,2
"2181","34_11460_15_16_23_24_25_28_C",4885,5106,95
"2182","34_11460_15_16_23_24_25_28_Developed",45,5106,0
"2183","34_11460_15_16_23_24_25_28_UE",9,5106,0
"2184","34_11460_15_16_23_24_25_28_UN",6,5106,0
"2185","34_11590_15_A",419,6042,6
"2186","34_11590_15_B",4231,6042,70
"2187","34_11590_15_C",1338,6042,22
"2188","34_11590_15_Developed",46,6042,0
"2189","34_11590_15_UE",8,6042,0
"2190","35_10160_15_28_B",2,21,9
"2191","35_10160_15_28_D",16,21,76
"2192","35_10160_15_28_Developed",2,21,9
"2193","35_10160_15_28_E",1,21,4
"2194","35_10240_14_15_24_A",300,481,62
"2195","35_10240_14_15_24_B",50,481,10
"2196","35_10240_14_15_24_C",2,481,0
"2197","35_10240_14_15_24_D",41,481,8
"2198","35_10240_14_15_24_Developed",88,481,18
"2199","35_10510_15_16_17_22_23_24_25_A",1,55,1
"2200","35_10510_15_16_17_22_23_24_25_B",7,55,12
"2201","35_10510_15_16_17_22_23_24_25_C",1,55,1
"2202","35_10510_15_16_17_22_23_24_25_D",1,55,1
"2203","35_10510_15_16_17_22_23_24_25_E",45,55,81
"2204","35_10540_15_25_A",3301,67324,4
"2205","35_10540_15_25_B",19579,67324,29
"2206","35_10540_15_25_C",18241,67324,27
"2207","35_10540_15_25_D",950,67324,1
"2208","35_10540_15_25_Developed",278,67324,0
"2209","35_10540_15_25_E",24937,67324,37
"2210","35_10540_15_25_UN",38,67324,0
"2211","35_10610_15_25_A",4,19,21
"2212","35_10610_15_25_B",2,19,10
"2213","35_10610_15_25_C",3,19,15
"2214","35_10610_15_25_D",10,19,52
"2215","35_11040_15_A",65,855,7
"2216","35_11040_15_B",59,855,6
"2217","35_11040_15_C",60,855,7
"2218","35_11040_15_D",652,855,76
"2219","35_11040_15_Developed",18,855,2
"2220","35_11040_15_UE",1,855,0
"2221","35_11070_15_A",136,1879,7
"2222","35_11070_15_B",113,1879,6
"2223","35_11070_15_C",5,1879,0
"2224","35_11070_15_D",1534,1879,81
"2225","35_11070_15_Developed",85,1879,4
"2226","35_11070_15_UE",5,1879,0
"2227","35_11070_15_UN",1,1879,0
"2228","35_11090_15_25_A",7,42,16
"2229","35_11090_15_25_C",26,42,61
"2230","35_11090_15_25_Developed",8,42,19
"2231","35_11090_15_25_UE",1,42,2
"2232","35_11150_15_16_23_24_D",1,7,14
"2233","35_11150_15_16_23_24_E",6,7,85
"2234","35_11170_13_15_28_A",9468,29535,32
"2235","35_11170_13_15_28_B",240,29535,0
"2236","35_11170_13_15_28_C",10188,29535,34
"2237","35_11170_13_15_28_D",8399,29535,28
"2238","35_11170_13_15_28_Developed",630,29535,2
"2239","35_11170_13_15_28_E",606,29535,2
"2240","35_11170_13_15_28_UE",4,29535,0
"2241","35_11210_15_D",18,28,64
"2242","35_11210_15_Developed",4,28,14
"2243","35_11210_15_UN",6,28,21
"2244","35_11270_15_A",1367,3632,37
"2245","35_11270_15_B",1,3632,0
"2246","35_11270_15_C",1986,3632,54
"2247","35_11270_15_Developed",228,3632,6
"2248","35_11270_15_UE",29,3632,0
"2249","35_11270_15_UN",21,3632,0
"2250","35_11350_15_28_B",920,4047,22
"2251","35_11350_15_28_C",356,4047,8
"2252","35_11350_15_28_D",2548,4047,62
"2253","35_11350_15_28_Developed",151,4047,3
"2254","35_11350_15_28_UE",72,4047,1
"2255","35_11460_15_16_23_24_25_28_A",19,2400,0
"2256","35_11460_15_16_23_24_25_28_B",160,2400,6
"2257","35_11460_15_16_23_24_25_28_C",2179,2400,90
"2258","35_11460_15_16_23_24_25_28_Developed",33,2400,1
"2259","35_11460_15_16_23_24_25_28_UE",9,2400,0
"2260","35_11590_15_A",1281,12730,10
"2261","35_11590_15_B",6055,12730,47
"2262","35_11590_15_C",4999,12730,39
"2263","35_11590_15_Developed",360,12730,2
"2264","35_11590_15_UE",35,12730,0
"2265","36_10240_14_15_24_A",3,18,16
"2266","36_10240_14_15_24_B",5,18,27
"2267","36_10240_14_15_24_C",1,18,5
"2268","36_10240_14_15_24_D",9,18,50
"2269","36_10510_15_16_17_22_23_24_25_A",4,1495,0
"2270","36_10510_15_16_17_22_23_24_25_B",54,1495,3
"2271","36_10510_15_16_17_22_23_24_25_C",9,1495,0
"2272","36_10510_15_16_17_22_23_24_25_D",39,1495,2
"2273","36_10510_15_16_17_22_23_24_25_E",1389,1495,92
"2274","36_10520_15_A",2,467,0
"2275","36_10520_15_B",465,467,99
"2276","36_10540_15_25_A",15092,112625,13
"2277","36_10540_15_25_B",19499,112625,17
"2278","36_10540_15_25_C",4614,112625,4
"2279","36_10540_15_25_D",1224,112625,1
"2280","36_10540_15_25_Developed",2198,112625,1
"2281","36_10540_15_25_E",69491,112625,61
"2282","36_10540_15_25_UE",213,112625,0
"2283","36_10540_15_25_UN",294,112625,0
"2284","36_10610_15_25_A",23,1008,2
"2285","36_10610_15_25_B",62,1008,6
"2286","36_10610_15_25_C",849,1008,84
"2287","36_10610_15_25_D",73,1008,7
"2288","36_10610_15_25_UE",1,1008,0
"2289","36_11040_15_A",59,398,14
"2290","36_11040_15_B",11,398,2
"2291","36_11040_15_C",53,398,13
"2292","36_11040_15_D",266,398,66
"2293","36_11040_15_Developed",5,398,1
"2294","36_11040_15_UE",4,398,1
"2295","36_11070_15_A",78,314,24
"2296","36_11070_15_B",14,314,4
"2297","36_11070_15_C",7,314,2
"2298","36_11070_15_D",187,314,59
"2299","36_11070_15_Developed",11,314,3
"2300","36_11070_15_UN",17,314,5
"2301","36_11170_13_15_28_A",1082,4101,26
"2302","36_11170_13_15_28_B",33,4101,0
"2303","36_11170_13_15_28_C",493,4101,12
"2304","36_11170_13_15_28_D",2129,4101,51
"2305","36_11170_13_15_28_Developed",72,4101,1
"2306","36_11170_13_15_28_E",288,4101,7
"2307","36_11170_13_15_28_UE",4,4101,0
"2308","36_11210_15_B",3,10,30
"2309","36_11210_15_D",1,10,10
"2310","36_11210_15_Developed",4,10,40
"2311","36_11210_15_UN",2,10,20
"2312","36_11270_15_A",6,68,8
"2313","36_11270_15_C",54,68,79
"2314","36_11270_15_Developed",6,68,8
"2315","36_11270_15_UE",2,68,2
"2316","36_11350_15_28_D",13,14,92
"2317","36_11350_15_28_Developed",1,14,7
"2318","36_11460_15_16_23_24_25_28_A",105,2690,3
"2319","36_11460_15_16_23_24_25_28_B",1114,2690,41
"2320","36_11460_15_16_23_24_25_28_C",1430,2690,53
"2321","36_11460_15_16_23_24_25_28_Developed",27,2690,1
"2322","36_11460_15_16_23_24_25_28_UE",11,2690,0
"2323","36_11460_15_16_23_24_25_28_UN",3,2690,0
"2324","36_11590_15_A",1700,13965,12
"2325","36_11590_15_B",2878,13965,20
"2326","36_11590_15_C",8835,13965,63
"2327","36_11590_15_Developed",476,13965,3
"2328","36_11590_15_UE",76,13965,0
"2329","36_11600_15_28_B",65,65,100
"2330","37_10240_14_15_24_A",1187,1291,91
"2331","37_10240_14_15_24_B",27,1291,2
"2332","37_10240_14_15_24_C",4,1291,0
"2333","37_10240_14_15_24_D",5,1291,0
"2334","37_10240_14_15_24_Developed",65,1291,5
"2335","37_10240_14_15_24_UE",3,1291,0
"2336","37_10510_15_16_17_22_23_24_25_A",10,746,1
"2337","37_10510_15_16_17_22_23_24_25_B",122,746,16
"2338","37_10510_15_16_17_22_23_24_25_C",16,746,2
"2339","37_10510_15_16_17_22_23_24_25_D",18,746,2
"2340","37_10510_15_16_17_22_23_24_25_Developed",1,746,0
"2341","37_10510_15_16_17_22_23_24_25_E",579,746,77
"2342","37_10520_15_A",12,304,3
"2343","37_10520_15_B",292,304,96
"2344","37_10540_15_25_A",395,40265,0
"2345","37_10540_15_25_B",17691,40265,43
"2346","37_10540_15_25_C",8496,40265,21
"2347","37_10540_15_25_D",141,40265,0
"2348","37_10540_15_25_Developed",907,40265,2
"2349","37_10540_15_25_E",12498,40265,31
"2350","37_10540_15_25_UE",4,40265,0
"2351","37_10540_15_25_UN",133,40265,0
"2352","37_10610_15_25_A",12,326,3
"2353","37_10610_15_25_B",58,326,17
"2354","37_10610_15_25_C",237,326,72
"2355","37_10610_15_25_D",19,326,5
"2356","37_10804_6_12_15_16_17_18_23_24_25_C",1,1,100
"2357","37_10810_15_16_23_24_28_UE",2,4,50
"2358","37_10810_15_16_23_24_28_UN",2,4,50
"2359","37_11040_15_A",244,3055,7
"2360","37_11040_15_B",853,3055,27
"2361","37_11040_15_C",740,3055,24
"2362","37_11040_15_D",1139,3055,37
"2363","37_11040_15_Developed",46,3055,1
"2364","37_11040_15_UE",33,3055,1
"2365","37_11070_15_A",964,2707,35
"2366","37_11070_15_B",233,2707,8
"2367","37_11070_15_C",4,2707,0
"2368","37_11070_15_D",1406,2707,51
"2369","37_11070_15_Developed",87,2707,3
"2370","37_11070_15_UE",11,2707,0
"2371","37_11070_15_UN",2,2707,0
"2372","37_11150_15_16_23_24_C",12,13,92
"2373","37_11150_15_16_23_24_D",1,13,7
"2374","37_11170_13_15_28_A",3715,10609,35
"2375","37_11170_13_15_28_B",642,10609,6
"2376","37_11170_13_15_28_C",3261,10609,30
"2377","37_11170_13_15_28_D",1592,10609,15
"2378","37_11170_13_15_28_Developed",459,10609,4
"2379","37_11170_13_15_28_E",933,10609,8
"2380","37_11170_13_15_28_UE",7,10609,0
"2381","37_11210_15_B",1,68,1
"2382","37_11210_15_D",67,68,98
"2383","37_11270_15_A",475,5913,8
"2384","37_11270_15_Agriculture",1,5913,0
"2385","37_11270_15_C",5235,5913,88
"2386","37_11270_15_Developed",17,5913,0
"2387","37_11270_15_UE",169,5913,2
"2388","37_11270_15_UN",16,5913,0
"2389","37_11350_15_28_A",3,13407,0
"2390","37_11350_15_28_Agriculture",11,13407,0
"2391","37_11350_15_28_B",8434,13407,62
"2392","37_11350_15_28_C",1230,13407,9
"2393","37_11350_15_28_D",2593,13407,19
"2394","37_11350_15_28_Developed",262,13407,1
"2395","37_11350_15_28_UE",872,13407,6
"2396","37_11350_15_28_UN",2,13407,0
"2397","37_11460_15_16_23_24_25_28_A",358,9498,3
"2398","37_11460_15_16_23_24_25_28_B",1210,9498,12
"2399","37_11460_15_16_23_24_25_28_C",7528,9498,79
"2400","37_11460_15_16_23_24_25_28_Developed",269,9498,2
"2401","37_11460_15_16_23_24_25_28_UE",117,9498,1
"2402","37_11460_15_16_23_24_25_28_UN",16,9498,0
"2403","37_11590_15_A",466,8914,5
"2404","37_11590_15_B",4995,8914,56
"2405","37_11590_15_C",2759,8914,30
"2406","37_11590_15_Developed",363,8914,4
"2407","37_11590_15_UE",331,8914,3
"2408","37_11600_15_28_B",3,3,100
"2409","38_10160_15_28_A",306,5061,6
"2410","38_10160_15_28_B",111,5061,2
"2411","38_10160_15_28_C",2202,5061,43
"2412","38_10160_15_28_D",1933,5061,38
"2413","38_10160_15_28_E",508,5061,10
"2414","38_10160_15_28_UE",1,5061,0
"2415","38_10190_15_D",15,29,51
"2416","38_10190_15_UN",14,29,48
"2417","38_10230_14_15_24_25_A",1394,7294,19
"2418","38_10230_14_15_24_25_Agriculture",3,7294,0
"2419","38_10230_14_15_24_25_B",1806,7294,24
"2420","38_10230_14_15_24_25_C",53,7294,0
"2421","38_10230_14_15_24_25_D",3648,7294,50
"2422","38_10230_14_15_24_25_Developed",356,7294,4
"2423","38_10230_14_15_24_25_UE",30,7294,0
"2424","38_10230_14_15_24_25_UN",4,7294,0
"2425","38_10240_14_15_24_A",147,1903,7
"2426","38_10240_14_15_24_B",259,1903,13
"2427","38_10240_14_15_24_C",8,1903,0
"2428","38_10240_14_15_24_D",1456,1903,76
"2429","38_10240_14_15_24_Developed",22,1903,1
"2430","38_10240_14_15_24_UE",4,1903,0
"2431","38_10240_14_15_24_UN",7,1903,0
"2432","38_10250_14_15_24_25_26_A",263,7604,3
"2433","38_10250_14_15_24_25_26_Agriculture",1,7604,0
"2434","38_10250_14_15_24_25_26_B",2471,7604,32
"2435","38_10250_14_15_24_25_26_C",4668,7604,61
"2436","38_10250_14_15_24_25_26_Developed",173,7604,2
"2437","38_10250_14_15_24_25_26_UE",28,7604,0
"2438","38_10510_15_16_17_22_23_24_25_A",19,138,13
"2439","38_10510_15_16_17_22_23_24_25_B",4,138,2
"2440","38_10510_15_16_17_22_23_24_25_C",25,138,18
"2441","38_10510_15_16_17_22_23_24_25_D",43,138,31
"2442","38_10510_15_16_17_22_23_24_25_E",47,138,34
"2443","38_10520_15_A",19,362,5
"2444","38_10520_15_B",314,362,86
"2445","38_10520_15_C",29,362,8
"2446","38_10540_15_25_A",3486,84446,4
"2447","38_10540_15_25_B",11881,84446,14
"2448","38_10540_15_25_C",14494,84446,17
"2449","38_10540_15_25_D",1795,84446,2
"2450","38_10540_15_25_Developed",2837,84446,3
"2451","38_10540_15_25_E",49784,84446,58
"2452","38_10540_15_25_UE",33,84446,0
"2453","38_10540_15_25_UN",136,84446,0
"2454","38_10610_15_25_A",1,9,11
"2455","38_10610_15_25_B",1,9,11
"2456","38_10610_15_25_C",4,9,44
"2457","38_10610_15_25_D",3,9,33
"2458","38_11040_15_A",298,5899,5
"2459","38_11040_15_B",180,5899,3
"2460","38_11040_15_C",159,5899,2
"2461","38_11040_15_D",4421,5899,74
"2462","38_11040_15_Developed",248,5899,4
"2463","38_11040_15_UE",66,5899,1
"2464","38_11040_15_UN",527,5899,8
"2465","38_11070_15_A",204,1958,10
"2466","38_11070_15_B",32,1958,1
"2467","38_11070_15_C",14,1958,0
"2468","38_11070_15_D",1514,1958,77
"2469","38_11070_15_Developed",131,1958,6
"2470","38_11070_15_UE",3,1958,0
"2471","38_11070_15_UN",60,1958,3
"2472","38_11090_15_25_B",1,100,1
"2473","38_11090_15_25_C",98,100,98
"2474","38_11090_15_25_Developed",1,100,1
"2475","38_11150_15_16_23_24_D",1,2,50
"2476","38_11150_15_16_23_24_UN",1,2,50
"2477","38_11160_15_25_A",1,2,50
"2478","38_11160_15_25_B",1,2,50
"2479","38_11170_13_15_28_A",201,903,22
"2480","38_11170_13_15_28_B",11,903,1
"2481","38_11170_13_15_28_C",190,903,21
"2482","38_11170_13_15_28_D",375,903,41
"2483","38_11170_13_15_28_Developed",68,903,7
"2484","38_11170_13_15_28_E",58,903,6
"2485","38_11210_15_Agriculture",5,744,0
"2486","38_11210_15_B",25,744,3
"2487","38_11210_15_D",144,744,19
"2488","38_11210_15_Developed",441,744,59
"2489","38_11210_15_UN",129,744,17
"2490","38_11270_15_A",7,344,2
"2491","38_11270_15_B",2,344,0
"2492","38_11270_15_C",237,344,68
"2493","38_11270_15_Developed",98,344,28
"2494","38_11350_15_28_B",31,432,7
"2495","38_11350_15_28_C",24,432,5
"2496","38_11350_15_28_D",125,432,28
"2497","38_11350_15_28_Developed",239,432,55
"2498","38_11350_15_28_UE",13,432,3
"2499","38_11460_15_16_23_24_25_28_A",7,158,4
"2500","38_11460_15_16_23_24_25_28_B",10,158,6
"2501","38_11460_15_16_23_24_25_28_C",92,158,58
"2502","38_11460_15_16_23_24_25_28_Developed",49,158,31
"2503","38_11550_15_Developed",4,4,100
"2504","38_11552_13_14_15_A",1,647,0
"2505","38_11552_13_14_15_B",55,647,8
"2506","38_11552_13_14_15_C",414,647,63
"2507","38_11552_13_14_15_Developed",173,647,26
"2508","38_11552_13_14_15_UE",4,647,0
"2509","38_11590_15_A",1382,15328,9
"2510","38_11590_15_B",3416,15328,22
"2511","38_11590_15_C",8086,15328,52
"2512","38_11590_15_Developed",2407,15328,15
"2513","38_11590_15_UE",37,15328,0
"2514","39_10240_14_15_24_A",2,14,14
"2515","39_10240_14_15_24_B",1,14,7
"2516","39_10240_14_15_24_D",11,14,78
"2517","39_10510_15_16_17_22_23_24_25_A",12,410,2
"2518","39_10510_15_16_17_22_23_24_25_B",59,410,14
"2519","39_10510_15_16_17_22_23_24_25_C",17,410,4
"2520","39_10510_15_16_17_22_23_24_25_D",40,410,9
"2521","39_10510_15_16_17_22_23_24_25_E",282,410,68
"2522","39_10520_15_B",145,146,99
"2523","39_10520_15_C",1,146,0
"2524","39_10540_15_25_A",3377,93794,3
"2525","39_10540_15_25_B",15534,93794,16
"2526","39_10540_15_25_C",5856,93794,6
"2527","39_10540_15_25_D",2118,93794,2
"2528","39_10540_15_25_Developed",511,93794,0
"2529","39_10540_15_25_E",66253,93794,70
"2530","39_10540_15_25_UE",92,93794,0
"2531","39_10540_15_25_UN",53,93794,0
"2532","39_10610_15_25_A",9,385,2
"2533","39_10610_15_25_B",52,385,13
"2534","39_10610_15_25_C",244,385,63
"2535","39_10610_15_25_D",79,385,20
"2536","39_10610_15_25_Developed",1,385,0
"2537","39_11040_15_A",210,493,42
"2538","39_11040_15_Agriculture",1,493,0
"2539","39_11040_15_B",6,493,1
"2540","39_11040_15_C",61,493,12
"2541","39_11040_15_D",204,493,41
"2542","39_11040_15_Developed",4,493,0
"2543","39_11040_15_UE",6,493,1
"2544","39_11040_15_UN",1,493,0
"2545","39_11070_15_A",9,181,4
"2546","39_11070_15_B",9,181,4
"2547","39_11070_15_C",8,181,4
"2548","39_11070_15_D",146,181,80
"2549","39_11070_15_Developed",5,181,2
"2550","39_11070_15_UE",2,181,1
"2551","39_11070_15_UN",2,181,1
"2552","39_11160_15_25_B",1,1,100
"2553","39_11170_13_15_28_A",129,2587,4
"2554","39_11170_13_15_28_B",34,2587,1
"2555","39_11170_13_15_28_C",450,2587,17
"2556","39_11170_13_15_28_D",1609,2587,62
"2557","39_11170_13_15_28_Developed",27,2587,1
"2558","39_11170_13_15_28_E",338,2587,13
"2559","39_11270_15_A",181,433,41
"2560","39_11270_15_B",2,433,0
"2561","39_11270_15_C",212,433,48
"2562","39_11270_15_Developed",33,433,7
"2563","39_11270_15_UE",5,433,1
"2564","39_11350_15_28_Agriculture",9,4983,0
"2565","39_11350_15_28_B",2933,4983,58
"2566","39_11350_15_28_C",394,4983,7
"2567","39_11350_15_28_D",1173,4983,23
"2568","39_11350_15_28_Developed",284,4983,5
"2569","39_11350_15_28_UE",188,4983,3
"2570","39_11350_15_28_UN",2,4983,0
"2571","39_11460_15_16_23_24_25_28_A",38,2007,1
"2572","39_11460_15_16_23_24_25_28_B",378,2007,18
"2573","39_11460_15_16_23_24_25_28_C",1526,2007,76
"2574","39_11460_15_16_23_24_25_28_Developed",39,2007,1
"2575","39_11460_15_16_23_24_25_28_UE",14,2007,0
"2576","39_11460_15_16_23_24_25_28_UN",12,2007,0
"2577","39_11590_15_A",922,13647,6
"2578","39_11590_15_B",2997,13647,21
"2579","39_11590_15_C",8735,13647,64
"2580","39_11590_15_Developed",915,13647,6
"2581","39_11590_15_UE",78,13647,0
"2582","3_10160_15_28_A",103,690,14
"2583","3_10160_15_28_B",11,690,1
"2584","3_10160_15_28_C",112,690,16
"2585","3_10160_15_28_D",358,690,51
"2586","3_10160_15_28_Developed",10,690,1
"2587","3_10160_15_28_E",96,690,13
"2588","3_10190_15_C",2,8,25
"2589","3_10190_15_D",6,8,75
"2590","3_10240_14_15_24_A",166,359,46
"2591","3_10240_14_15_24_B",138,359,38
"2592","3_10240_14_15_24_C",18,359,5
"2593","3_10240_14_15_24_D",37,359,10
"2594","3_10250_14_15_24_25_26_A",6,88,6
"2595","3_10250_14_15_24_25_26_B",27,88,30
"2596","3_10250_14_15_24_25_26_C",55,88,62
"2597","3_10510_15_16_17_22_23_24_25_A",3,171,1
"2598","3_10510_15_16_17_22_23_24_25_B",18,171,10
"2599","3_10510_15_16_17_22_23_24_25_C",10,171,5
"2600","3_10510_15_16_17_22_23_24_25_D",21,171,12
"2601","3_10510_15_16_17_22_23_24_25_E",119,171,69
"2602","3_10520_15_B",3,3,100
"2603","3_10540_15_25_A",3483,91153,3
"2604","3_10540_15_25_B",15192,91153,16
"2605","3_10540_15_25_C",18964,91153,20
"2606","3_10540_15_25_D",4826,91153,5
"2607","3_10540_15_25_Developed",666,91153,0
"2608","3_10540_15_25_E",47874,91153,52
"2609","3_10540_15_25_UE",146,91153,0
"2610","3_10540_15_25_UN",2,91153,0
"2611","3_10804_6_12_15_16_17_18_23_24_25_A",116,333,34
"2612","3_10804_6_12_15_16_17_18_23_24_25_B",1,333,0
"2613","3_10804_6_12_15_16_17_18_23_24_25_C",121,333,36
"2614","3_10804_6_12_15_16_17_18_23_24_25_D",64,333,19
"2615","3_10804_6_12_15_16_17_18_23_24_25_E",27,333,8
"2616","3_10804_6_12_15_16_17_18_23_24_25_UE",4,333,1
"2617","3_10810_15_16_23_24_28_A",1,22,4
"2618","3_10810_15_16_23_24_28_C",1,22,4
"2619","3_10810_15_16_23_24_28_UN",20,22,90
"2620","3_11040_15_A",62,279,22
"2621","3_11040_15_B",4,279,1
"2622","3_11040_15_C",5,279,1
"2623","3_11040_15_D",207,279,74
"2624","3_11040_15_UE",1,279,0
"2625","3_11070_15_A",86,1044,8
"2626","3_11070_15_B",7,1044,0
"2627","3_11070_15_C",8,1044,0
"2628","3_11070_15_D",939,1044,89
"2629","3_11070_15_UE",4,1044,0
"2630","3_11170_13_15_28_A",518,5113,10
"2631","3_11170_13_15_28_B",1,5113,0
"2632","3_11170_13_15_28_C",1699,5113,33
"2633","3_11170_13_15_28_D",2792,5113,54
"2634","3_11170_13_15_28_E",15,5113,0
"2635","3_11170_13_15_28_UE",88,5113,1
"2636","3_11270_15_A",217,753,28
"2637","3_11270_15_B",7,753,0
"2638","3_11270_15_C",518,753,68
"2639","3_11270_15_UE",11,753,1
