"","to_join","model_label","model_code","ref_label","ref_percent","bps_name","ID","count2020","total_count2020","current_percent2020","count2022","total_count2022","current_percent2022","change","sign_change","bps_acres"
"1883","6_10820_12_15_16_17_23_24_C","10820_12_15_16_17_23_24_C","10820_12_15_16_17_23_24","C",0,"Mojave Mid-Elevation Mixed Desert Scrub",6,0,0,0,0,0,0,0,FALSE,279
"1884","6_10820_12_15_16_17_23_24_D","10820_12_15_16_17_23_24_D","10820_12_15_16_17_23_24","D",0,"Mojave Mid-Elevation Mixed Desert Scrub",6,0,0,0,0,0,0,0,FALSE,279
"1885","6_10820_12_15_16_17_23_24_E","10820_12_15_16_17_23_24_E","10820_12_15_16_17_23_24","E",0,"Mojave Mid-Elevation Mixed Desert Scrub",6,0,0,0,0,0,0,0,FALSE,279
"1886","6_10820_12_15_16_17_23_24_Agriculture","10820_12_15_16_17_23_24_Agriculture","10820_12_15_16_17_23_24","Agriculture",0,"Mojave Mid-Elevation Mixed Desert Scrub",6,0,0,0,0,0,0,0,FALSE,279
"1887","6_10820_12_15_16_17_23_24_Developed","10820_12_15_16_17_23_24_Developed","10820_12_15_16_17_23_24","Developed",0,"Mojave Mid-Elevation Mixed Desert Scrub",6,156,1255,12,156,1255,12,0,FALSE,279
"1888","6_10820_12_15_16_17_23_24_Water","10820_12_15_16_17_23_24_Water","10820_12_15_16_17_23_24","Water",0,"Mojave Mid-Elevation Mixed Desert Scrub",6,0,0,0,0,0,0,0,FALSE,279
"1889","6_10820_12_15_16_17_23_24_UN","10820_12_15_16_17_23_24_UN","10820_12_15_16_17_23_24","UN",0,"Mojave Mid-Elevation Mixed Desert Scrub",6,9,1255,0,9,1255,0,0,FALSE,279
"1890","6_10820_12_15_16_17_23_24_UE","10820_12_15_16_17_23_24_UE","10820_12_15_16_17_23_24","UE",0,"Mojave Mid-Elevation Mixed Desert Scrub",6,1,1255,0,1,1255,0,0,FALSE,279
"1891","6_10930_13_15_16_23_24_28_A","10930_13_15_16_23_24_28_A","10930_13_15_16_23_24_28","A",23,"Southern Colorado Plateau Sand Shrubland",6,4,131,3,5,131,3,0,FALSE,29
"1892","6_10930_13_15_16_23_24_28_B","10930_13_15_16_23_24_28_B","10930_13_15_16_23_24_28","B",76,"Southern Colorado Plateau Sand Shrubland",6,16,131,12,16,131,12,0,FALSE,29
"1893","6_10930_13_15_16_23_24_28_C","10930_13_15_16_23_24_28_C","10930_13_15_16_23_24_28","C",1,"Southern Colorado Plateau Sand Shrubland",6,51,131,38,50,131,38,0,FALSE,29
"1894","6_10930_13_15_16_23_24_28_D","10930_13_15_16_23_24_28_D","10930_13_15_16_23_24_28","D",0,"Southern Colorado Plateau Sand Shrubland",6,0,0,0,0,0,0,0,FALSE,29
"1895","6_10930_13_15_16_23_24_28_E","10930_13_15_16_23_24_28_E","10930_13_15_16_23_24_28","E",0,"Southern Colorado Plateau Sand Shrubland",6,0,0,0,0,0,0,0,FALSE,29
"1896","6_10930_13_15_16_23_24_28_Agriculture","10930_13_15_16_23_24_28_Agriculture","10930_13_15_16_23_24_28","Agriculture",0,"Southern Colorado Plateau Sand Shrubland",6,0,0,0,0,0,0,0,FALSE,29
"1897","6_10930_13_15_16_23_24_28_Developed","10930_13_15_16_23_24_28_Developed","10930_13_15_16_23_24_28","Developed",0,"Southern Colorado Plateau Sand Shrubland",6,2,131,1,2,131,1,0,FALSE,29
"1898","6_10930_13_15_16_23_24_28_Water","10930_13_15_16_23_24_28_Water","10930_13_15_16_23_24_28","Water",0,"Southern Colorado Plateau Sand Shrubland",6,0,0,0,0,0,0,0,FALSE,29
"1899","6_10930_13_15_16_23_24_28_UN","10930_13_15_16_23_24_28_UN","10930_13_15_16_23_24_28","UN",0,"Southern Colorado Plateau Sand Shrubland",6,57,131,43,57,131,43,0,FALSE,29
"1900","6_10930_13_15_16_23_24_28_UE","10930_13_15_16_23_24_28_UE","10930_13_15_16_23_24_28","UE",0,"Southern Colorado Plateau Sand Shrubland",6,1,131,0,1,131,0,0,FALSE,29
"1901","6_11040_15_A","11040_15_A","11040_15","A",3,"Mogollon Chaparral",6,4743,20261,23,4995,20261,24,-1,FALSE,4498
"1902","6_11040_15_B","11040_15_B","11040_15","B",6,"Mogollon Chaparral",6,9727,20261,48,9525,20261,47,1,TRUE,4498
"1903","6_11040_15_C","11040_15_C","11040_15","C",18,"Mogollon Chaparral",6,2487,20261,12,2354,20261,11,1,TRUE,4498
"1904","6_11040_15_D","11040_15_D","11040_15","D",73,"Mogollon Chaparral",6,2909,20261,14,2876,20261,14,0,FALSE,4498
"1905","6_11040_15_E","11040_15_E","11040_15","E",0,"Mogollon Chaparral",6,0,0,0,0,0,0,0,FALSE,4498
"1906","6_11040_15_Agriculture","11040_15_Agriculture","11040_15","Agriculture",0,"Mogollon Chaparral",6,0,0,0,0,0,0,0,FALSE,4498
"1907","6_11040_15_Developed","11040_15_Developed","11040_15","Developed",0,"Mogollon Chaparral",6,356,20261,1,464,20261,2,-1,FALSE,4498
"1908","6_11040_15_Water","11040_15_Water","11040_15","Water",0,"Mogollon Chaparral",6,0,0,0,0,0,0,0,FALSE,4498
"1909","6_11040_15_UN","11040_15_UN","11040_15","UN",0,"Mogollon Chaparral",6,0,0,0,0,0,0,0,FALSE,4498
"1910","6_11040_15_UE","11040_15_UE","11040_15","UE",0,"Mogollon Chaparral",6,14,20261,0,22,20261,0,0,FALSE,4498
"1911","6_11040_23_24_A","11040_23_24_A","11040_23_24","A",25,"Mogollon Chaparral",6,1345,5161,26,1345,5161,26,0,FALSE,1146
"1912","6_11040_23_24_B","11040_23_24_B","11040_23_24","B",46,"Mogollon Chaparral",6,25,5161,0,25,5161,0,0,FALSE,1146
"1913","6_11040_23_24_C","11040_23_24_C","11040_23_24","C",5,"Mogollon Chaparral",6,0,0,0,0,0,0,0,FALSE,1146
"1914","6_11040_23_24_D","11040_23_24_D","11040_23_24","D",3,"Mogollon Chaparral",6,0,0,0,0,0,0,0,FALSE,1146
"1915","6_11040_23_24_E","11040_23_24_E","11040_23_24","E",21,"Mogollon Chaparral",6,3457,5161,66,3457,5161,66,0,FALSE,1146
"1916","6_11040_23_24_Agriculture","11040_23_24_Agriculture","11040_23_24","Agriculture",0,"Mogollon Chaparral",6,0,0,0,0,0,0,0,FALSE,1146
"1917","6_11040_23_24_Developed","11040_23_24_Developed","11040_23_24","Developed",0,"Mogollon Chaparral",6,144,5161,2,144,5161,2,0,FALSE,1146
"1918","6_11040_23_24_Water","11040_23_24_Water","11040_23_24","Water",0,"Mogollon Chaparral",6,0,0,0,0,0,0,0,FALSE,1146
"1919","6_11040_23_24_UN","11040_23_24_UN","11040_23_24","UN",0,"Mogollon Chaparral",6,0,0,0,0,0,0,0,FALSE,1146
"1920","6_11040_23_24_UE","11040_23_24_UE","11040_23_24","UE",0,"Mogollon Chaparral",6,3,5161,0,3,5161,0,0,FALSE,1146
"1921","6_11070_15_A","11070_15_A","11070_15","A",8,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,3930,11838,33,4628,11838,39,-6,FALSE,2628
"1922","6_11070_15_B","11070_15_B","11070_15","B",46,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,1166,11838,9,541,11838,4,5,TRUE,2628
"1923","6_11070_15_C","11070_15_C","11070_15","C",17,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,15,11838,0,11,11838,0,0,FALSE,2628
"1924","6_11070_15_D","11070_15_D","11070_15","D",29,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,5803,11838,49,5649,11838,47,2,TRUE,2628
"1925","6_11070_15_E","11070_15_E","11070_15","E",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,0,0,0,0,0,0,0,FALSE,2628
"1926","6_11070_15_Agriculture","11070_15_Agriculture","11070_15","Agriculture",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,0,0,0,0,0,0,0,FALSE,2628
"1927","6_11070_15_Developed","11070_15_Developed","11070_15","Developed",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,624,11838,5,850,11838,7,-2,FALSE,2628
"1928","6_11070_15_Water","11070_15_Water","11070_15","Water",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,0,0,0,0,0,0,0,FALSE,2628
"1929","6_11070_15_UN","11070_15_UN","11070_15","UN",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,0,0,0,0,0,0,0,FALSE,2628
"1930","6_11070_15_UE","11070_15_UE","11070_15","UE",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,183,11838,1,42,11838,0,1,TRUE,2628
"1931","6_11070_23_24_A","11070_23_24_A","11070_23_24","A",8,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,91,684,13,117,684,17,-4,FALSE,152
"1932","6_11070_23_24_B","11070_23_24_B","11070_23_24","B",46,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,30,684,4,4,684,0,4,TRUE,152
"1933","6_11070_23_24_C","11070_23_24_C","11070_23_24","C",13,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,0,0,0,0,0,0,0,FALSE,152
"1934","6_11070_23_24_D","11070_23_24_D","11070_23_24","D",33,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,450,684,65,450,684,65,0,FALSE,152
"1935","6_11070_23_24_E","11070_23_24_E","11070_23_24","E",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,0,0,0,0,0,0,0,FALSE,152
"1936","6_11070_23_24_Agriculture","11070_23_24_Agriculture","11070_23_24","Agriculture",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,0,0,0,0,0,0,0,FALSE,152
"1937","6_11070_23_24_Developed","11070_23_24_Developed","11070_23_24","Developed",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,0,0,0,0,0,0,0,FALSE,152
"1938","6_11070_23_24_Water","11070_23_24_Water","11070_23_24","Water",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,0,0,0,0,0,0,0,FALSE,152
"1939","6_11070_23_24_UN","11070_23_24_UN","11070_23_24","UN",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,0,0,0,0,0,0,0,FALSE,152
"1940","6_11070_23_24_UE","11070_23_24_UE","11070_23_24","UE",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",6,0,0,0,0,0,0,0,FALSE,152
"1941","6_11090_15_25_A","11090_15_25_A","11090_15_25","A",6,"Sonoran Paloverde-Mixed Cacti Desert Scrub",6,1,1,100,1,1,100,0,FALSE,0
"1942","6_11090_15_25_B","11090_15_25_B","11090_15_25","B",19,"Sonoran Paloverde-Mixed Cacti Desert Scrub",6,0,0,0,0,0,0,0,FALSE,0
"1943","6_11090_15_25_C","11090_15_25_C","11090_15_25","C",75,"Sonoran Paloverde-Mixed Cacti Desert Scrub",6,0,0,0,0,0,0,0,FALSE,0
"1944","6_11090_15_25_D","11090_15_25_D","11090_15_25","D",0,"Sonoran Paloverde-Mixed Cacti Desert Scrub",6,0,0,0,0,0,0,0,FALSE,0
"1945","6_11090_15_25_E","11090_15_25_E","11090_15_25","E",0,"Sonoran Paloverde-Mixed Cacti Desert Scrub",6,0,0,0,0,0,0,0,FALSE,0
"1946","6_11090_15_25_Agriculture","11090_15_25_Agriculture","11090_15_25","Agriculture",0,"Sonoran Paloverde-Mixed Cacti Desert Scrub",6,0,0,0,0,0,0,0,FALSE,0
"1947","6_11090_15_25_Developed","11090_15_25_Developed","11090_15_25","Developed",0,"Sonoran Paloverde-Mixed Cacti Desert Scrub",6,0,0,0,0,0,0,0,FALSE,0
"1948","6_11090_15_25_Water","11090_15_25_Water","11090_15_25","Water",0,"Sonoran Paloverde-Mixed Cacti Desert Scrub",6,0,0,0,0,0,0,0,FALSE,0
"1949","6_11090_15_25_UN","11090_15_25_UN","11090_15_25","UN",0,"Sonoran Paloverde-Mixed Cacti Desert Scrub",6,0,0,0,0,0,0,0,FALSE,0
"1950","6_11090_15_25_UE","11090_15_25_UE","11090_15_25","UE",0,"Sonoran Paloverde-Mixed Cacti Desert Scrub",6,0,0,0,0,0,0,0,FALSE,0
"1951","6_11150_15_16_23_24_A","11150_15_16_23_24_A","11150_15_16_23_24","A",3,"Inter-Mountain Basins Juniper Savanna",6,0,0,0,0,0,0,0,FALSE,364
"1952","6_11150_15_16_23_24_B","11150_15_16_23_24_B","11150_15_16_23_24","B",5,"Inter-Mountain Basins Juniper Savanna",6,291,1639,17,310,1639,18,-1,FALSE,364
"1953","6_11150_15_16_23_24_C","11150_15_16_23_24_C","11150_15_16_23_24","C",13,"Inter-Mountain Basins Juniper Savanna",6,879,1639,53,895,1639,54,-1,FALSE,364
"1954","6_11150_15_16_23_24_D","11150_15_16_23_24_D","11150_15_16_23_24","D",36,"Inter-Mountain Basins Juniper Savanna",6,205,1639,12,202,1639,12,0,FALSE,364
"1955","6_11150_15_16_23_24_E","11150_15_16_23_24_E","11150_15_16_23_24","E",43,"Inter-Mountain Basins Juniper Savanna",6,215,1639,13,220,1639,13,0,FALSE,364
"1956","6_11150_15_16_23_24_Agriculture","11150_15_16_23_24_Agriculture","11150_15_16_23_24","Agriculture",0,"Inter-Mountain Basins Juniper Savanna",6,0,0,0,0,0,0,0,FALSE,364
"1957","6_11150_15_16_23_24_Developed","11150_15_16_23_24_Developed","11150_15_16_23_24","Developed",0,"Inter-Mountain Basins Juniper Savanna",6,0,0,0,3,1639,0,0,FALSE,364
"1958","6_11150_15_16_23_24_Water","11150_15_16_23_24_Water","11150_15_16_23_24","Water",0,"Inter-Mountain Basins Juniper Savanna",6,0,0,0,0,0,0,0,FALSE,364
"1959","6_11150_15_16_23_24_UN","11150_15_16_23_24_UN","11150_15_16_23_24","UN",0,"Inter-Mountain Basins Juniper Savanna",6,47,1639,2,7,1639,0,2,TRUE,364
"1960","6_11150_15_16_23_24_UE","11150_15_16_23_24_UE","11150_15_16_23_24","UE",0,"Inter-Mountain Basins Juniper Savanna",6,0,0,0,0,0,0,0,FALSE,364
"1961","6_11160_15_25_A","11160_15_25_A","11160_15_25","A",5,"Madrean Juniper Savanna",6,5,7,71,5,7,71,0,FALSE,2
"1962","6_11160_15_25_B","11160_15_25_B","11160_15_25","B",57,"Madrean Juniper Savanna",6,2,7,28,2,7,28,0,FALSE,2
"1963","6_11160_15_25_C","11160_15_25_C","11160_15_25","C",38,"Madrean Juniper Savanna",6,0,0,0,0,0,0,0,FALSE,2
"1964","6_11160_15_25_D","11160_15_25_D","11160_15_25","D",0,"Madrean Juniper Savanna",6,0,0,0,0,0,0,0,FALSE,2
"1965","6_11160_15_25_E","11160_15_25_E","11160_15_25","E",0,"Madrean Juniper Savanna",6,0,0,0,0,0,0,0,FALSE,2
"1966","6_11160_15_25_Agriculture","11160_15_25_Agriculture","11160_15_25","Agriculture",0,"Madrean Juniper Savanna",6,0,0,0,0,0,0,0,FALSE,2
"1967","6_11160_15_25_Developed","11160_15_25_Developed","11160_15_25","Developed",0,"Madrean Juniper Savanna",6,0,0,0,0,0,0,0,FALSE,2
"1968","6_11160_15_25_Water","11160_15_25_Water","11160_15_25","Water",0,"Madrean Juniper Savanna",6,0,0,0,0,0,0,0,FALSE,2
"1969","6_11160_15_25_UN","11160_15_25_UN","11160_15_25","UN",0,"Madrean Juniper Savanna",6,0,0,0,0,0,0,0,FALSE,2
"1970","6_11160_15_25_UE","11160_15_25_UE","11160_15_25","UE",0,"Madrean Juniper Savanna",6,0,0,0,0,0,0,0,FALSE,2
"1971","6_11170_13_15_28_A","11170_13_15_28_A","11170_13_15_28","A",11,"Southern Rocky Mountain Ponderosa Pine Savanna",6,76930,106414,72,76975,106414,72,0,FALSE,23624
"1972","6_11170_13_15_28_B","11170_13_15_28_B","11170_13_15_28","B",2,"Southern Rocky Mountain Ponderosa Pine Savanna",6,226,106414,0,170,106414,0,0,FALSE,23624
"1973","6_11170_13_15_28_C","11170_13_15_28_C","11170_13_15_28","C",23,"Southern Rocky Mountain Ponderosa Pine Savanna",6,12504,106414,11,13271,106414,12,-1,FALSE,23624
"1974","6_11170_13_15_28_D","11170_13_15_28_D","11170_13_15_28","D",60,"Southern Rocky Mountain Ponderosa Pine Savanna",6,12128,106414,11,11592,106414,10,1,TRUE,23624
"1975","6_11170_13_15_28_E","11170_13_15_28_E","11170_13_15_28","E",4,"Southern Rocky Mountain Ponderosa Pine Savanna",6,927,106414,0,675,106414,0,0,FALSE,23624
"1976","6_11170_13_15_28_Agriculture","11170_13_15_28_Agriculture","11170_13_15_28","Agriculture",0,"Southern Rocky Mountain Ponderosa Pine Savanna",6,0,0,0,0,0,0,0,FALSE,23624
"1977","6_11170_13_15_28_Developed","11170_13_15_28_Developed","11170_13_15_28","Developed",0,"Southern Rocky Mountain Ponderosa Pine Savanna",6,2156,106414,2,3428,106414,3,-1,FALSE,23624
"1978","6_11170_13_15_28_Water","11170_13_15_28_Water","11170_13_15_28","Water",0,"Southern Rocky Mountain Ponderosa Pine Savanna",6,0,0,0,0,0,0,0,FALSE,23624
"1979","6_11170_13_15_28_UN","11170_13_15_28_UN","11170_13_15_28","UN",0,"Southern Rocky Mountain Ponderosa Pine Savanna",6,0,0,0,0,0,0,0,FALSE,23624
"1980","6_11170_13_15_28_UE","11170_13_15_28_UE","11170_13_15_28","UE",0,"Southern Rocky Mountain Ponderosa Pine Savanna",6,1472,106414,1,232,106414,0,1,TRUE,23624
"1981","6_11170_16_23_24_A","11170_16_23_24_A","11170_16_23_24","A",5,"Southern Rocky Mountain Ponderosa Pine Savanna",6,11748,12073,97,11729,12073,97,0,FALSE,2680
"1982","6_11170_16_23_24_B","11170_16_23_24_B","11170_16_23_24","B",8,"Southern Rocky Mountain Ponderosa Pine Savanna",6,2,12073,0,1,12073,0,0,FALSE,2680
"1983","6_11170_16_23_24_C","11170_16_23_24_C","11170_16_23_24","C",11,"Southern Rocky Mountain Ponderosa Pine Savanna",6,7,12073,0,8,12073,0,0,FALSE,2680
"1984","6_11170_16_23_24_D","11170_16_23_24_D","11170_16_23_24","D",75,"Southern Rocky Mountain Ponderosa Pine Savanna",6,0,0,0,0,0,0,0,FALSE,2680
"1985","6_11170_16_23_24_E","11170_16_23_24_E","11170_16_23_24","E",1,"Southern Rocky Mountain Ponderosa Pine Savanna",6,0,0,0,0,0,0,0,FALSE,2680
"1986","6_11170_16_23_24_Agriculture","11170_16_23_24_Agriculture","11170_16_23_24","Agriculture",0,"Southern Rocky Mountain Ponderosa Pine Savanna",6,0,0,0,0,0,0,0,FALSE,2680
"1987","6_11170_16_23_24_Developed","11170_16_23_24_Developed","11170_16_23_24","Developed",0,"Southern Rocky Mountain Ponderosa Pine Savanna",6,141,12073,1,160,12073,1,0,FALSE,2680
"1988","6_11170_16_23_24_Water","11170_16_23_24_Water","11170_16_23_24","Water",0,"Southern Rocky Mountain Ponderosa Pine Savanna",6,0,0,0,0,0,0,0,FALSE,2680
"1989","6_11170_16_23_24_UN","11170_16_23_24_UN","11170_16_23_24","UN",0,"Southern Rocky Mountain Ponderosa Pine Savanna",6,0,0,0,0,0,0,0,FALSE,2680
"1990","6_11170_16_23_24_UE","11170_16_23_24_UE","11170_16_23_24","UE",0,"Southern Rocky Mountain Ponderosa Pine Savanna",6,3,12073,0,3,12073,0,0,FALSE,2680
"1991","6_11210_15_A","11210_15_A","11210_15","A",20,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,0,0,0,0,0,0,0,FALSE,86
"1992","6_11210_15_B","11210_15_B","11210_15","B",65,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,112,386,29,113,386,29,0,FALSE,86
"1993","6_11210_15_C","11210_15_C","11210_15","C",10,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,0,0,0,0,0,0,0,FALSE,86
"1994","6_11210_15_D","11210_15_D","11210_15","D",5,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,218,386,56,213,386,55,1,TRUE,86
"1995","6_11210_15_E","11210_15_E","11210_15","E",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,0,0,0,0,0,0,0,FALSE,86
"1996","6_11210_15_Agriculture","11210_15_Agriculture","11210_15","Agriculture",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,0,0,0,0,0,0,0,FALSE,86
"1997","6_11210_15_Developed","11210_15_Developed","11210_15","Developed",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,32,386,8,35,386,9,-1,FALSE,86
"1998","6_11210_15_Water","11210_15_Water","11210_15","Water",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,0,0,0,0,0,0,0,FALSE,86
"1999","6_11210_15_UN","11210_15_UN","11210_15","UN",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,18,386,4,20,386,5,-1,FALSE,86
"2000","6_11210_15_UE","11210_15_UE","11210_15","UE",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,4,386,1,3,386,0,1,TRUE,86
"2001","6_11210_24_A","11210_24_A","11210_24","A",21,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,2,27,7,3,27,11,-4,FALSE,6
"2002","6_11210_24_B","11210_24_B","11210_24","B",65,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,0,0,0,2,27,7,-7,FALSE,6
"2003","6_11210_24_C","11210_24_C","11210_24","C",10,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,6,27,22,6,27,22,0,FALSE,6
"2004","6_11210_24_D","11210_24_D","11210_24","D",4,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,12,27,44,9,27,33,11,TRUE,6
"2005","6_11210_24_E","11210_24_E","11210_24","E",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,0,0,0,0,0,0,0,FALSE,6
"2006","6_11210_24_Agriculture","11210_24_Agriculture","11210_24","Agriculture",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,0,0,0,0,0,0,0,FALSE,6
"2007","6_11210_24_Developed","11210_24_Developed","11210_24","Developed",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,0,0,0,0,0,0,0,FALSE,6
"2008","6_11210_24_Water","11210_24_Water","11210_24","Water",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,0,0,0,0,0,0,0,FALSE,6
"2009","6_11210_24_UN","11210_24_UN","11210_24","UN",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,0,0,0,0,0,0,0,FALSE,6
"2010","6_11210_24_UE","11210_24_UE","11210_24","UE",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",6,0,0,0,0,0,0,0,FALSE,6
"2011","6_11250_6_12_13_15_16_17_18_23_24_25_28_A","11250_6_12_13_15_16_17_18_23_24_25_28_A","11250_6_12_13_15_16_17_18_23_24_25_28","A",25,"Inter-Mountain Basins Big Sagebrush Steppe",6,224,605,37,251,605,41,-4,FALSE,134
"2012","6_11250_6_12_13_15_16_17_18_23_24_25_28_B","11250_6_12_13_15_16_17_18_23_24_25_28_B","11250_6_12_13_15_16_17_18_23_24_25_28","B",49,"Inter-Mountain Basins Big Sagebrush Steppe",6,0,0,0,0,0,0,0,FALSE,134
"2013","6_11250_6_12_13_15_16_17_18_23_24_25_28_C","11250_6_12_13_15_16_17_18_23_24_25_28_C","11250_6_12_13_15_16_17_18_23_24_25_28","C",26,"Inter-Mountain Basins Big Sagebrush Steppe",6,1,605,0,0,0,0,0,FALSE,134
"2014","6_11250_6_12_13_15_16_17_18_23_24_25_28_D","11250_6_12_13_15_16_17_18_23_24_25_28_D","11250_6_12_13_15_16_17_18_23_24_25_28","D",0,"Inter-Mountain Basins Big Sagebrush Steppe",6,0,0,0,0,0,0,0,FALSE,134
"2015","6_11250_6_12_13_15_16_17_18_23_24_25_28_E","11250_6_12_13_15_16_17_18_23_24_25_28_E","11250_6_12_13_15_16_17_18_23_24_25_28","E",0,"Inter-Mountain Basins Big Sagebrush Steppe",6,0,0,0,0,0,0,0,FALSE,134
"2016","6_11250_6_12_13_15_16_17_18_23_24_25_28_Agriculture","11250_6_12_13_15_16_17_18_23_24_25_28_Agriculture","11250_6_12_13_15_16_17_18_23_24_25_28","Agriculture",0,"Inter-Mountain Basins Big Sagebrush Steppe",6,0,0,0,0,0,0,0,FALSE,134
"2017","6_11250_6_12_13_15_16_17_18_23_24_25_28_Developed","11250_6_12_13_15_16_17_18_23_24_25_28_Developed","11250_6_12_13_15_16_17_18_23_24_25_28","Developed",0,"Inter-Mountain Basins Big Sagebrush Steppe",6,0,0,0,0,0,0,0,FALSE,134
"2018","6_11250_6_12_13_15_16_17_18_23_24_25_28_Water","11250_6_12_13_15_16_17_18_23_24_25_28_Water","11250_6_12_13_15_16_17_18_23_24_25_28","Water",0,"Inter-Mountain Basins Big Sagebrush Steppe",6,0,0,0,0,0,0,0,FALSE,134
"2019","6_11250_6_12_13_15_16_17_18_23_24_25_28_UN","11250_6_12_13_15_16_17_18_23_24_25_28_UN","11250_6_12_13_15_16_17_18_23_24_25_28","UN",0,"Inter-Mountain Basins Big Sagebrush Steppe",6,337,605,55,311,605,51,4,TRUE,134
"2020","6_11250_6_12_13_15_16_17_18_23_24_25_28_UE","11250_6_12_13_15_16_17_18_23_24_25_28_UE","11250_6_12_13_15_16_17_18_23_24_25_28","UE",0,"Inter-Mountain Basins Big Sagebrush Steppe",6,10,605,1,10,605,1,0,FALSE,134
"2021","6_11270_15_A","11270_15_A","11270_15","A",8,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",6,10016,76870,13,11320,76870,14,-1,FALSE,17065
"2022","6_11270_15_B","11270_15_B","11270_15","B",49,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",6,122,76870,0,137,76870,0,0,FALSE,17065
"2023","6_11270_15_C","11270_15_C","11270_15","C",43,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",6,62212,76870,80,61048,76870,79,1,TRUE,17065
"2024","6_11270_15_D","11270_15_D","11270_15","D",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",6,0,0,0,0,0,0,0,FALSE,17065
"2025","6_11270_15_E","11270_15_E","11270_15","E",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",6,0,0,0,0,0,0,0,FALSE,17065
"2026","6_11270_15_Agriculture","11270_15_Agriculture","11270_15","Agriculture",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",6,0,0,0,0,0,0,0,FALSE,17065
"2027","6_11270_15_Developed","11270_15_Developed","11270_15","Developed",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",6,2855,76870,3,3603,76870,4,-1,FALSE,17065
"2028","6_11270_15_Water","11270_15_Water","11270_15","Water",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",6,0,0,0,0,0,0,0,FALSE,17065
"2029","6_11270_15_UN","11270_15_UN","11270_15","UN",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",6,8,76870,0,0,0,0,0,FALSE,17065
"2030","6_11270_15_UE","11270_15_UE","11270_15","UE",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",6,998,76870,1,103,76870,0,1,TRUE,17065
"2031","6_11270_16_23_24_25_A","11270_16_23_24_25_A","11270_16_23_24_25","A",10,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",6,6920,39532,17,7481,39532,18,-1,FALSE,8776
"2032","6_11270_16_23_24_25_B","11270_16_23_24_25_B","11270_16_23_24_25","B",51,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",6,1296,39532,3,1175,39532,2,1,TRUE,8776
