"","to_join","model_label","model_code","ref_label","ref_percent","bps_name","ID","count2020","total_count2020","current_percent2020","count2022","total_count2022","current_percent2022","change","sign_change","bps_acres"
"3375","21_11590_15_UE","11590_15_UE","11590_15","UE",0,"Rocky Mountain Montane Riparian Systems",21,8,6116,0,20,6116,0,0,FALSE,1358
"3376","22_10240_14_15_24_A","10240_14_15_24_A","10240_14_15_24","A",21,"Madrean Lower Montane Pine-Oak Forest and Woodland",22,31,74,41,28,74,37,4,TRUE,16
"3377","22_10240_14_15_24_B","10240_14_15_24_B","10240_14_15_24","B",37,"Madrean Lower Montane Pine-Oak Forest and Woodland",22,3,74,4,3,74,4,0,FALSE,16
"3378","22_10240_14_15_24_C","10240_14_15_24_C","10240_14_15_24","C",25,"Madrean Lower Montane Pine-Oak Forest and Woodland",22,9,74,12,9,74,12,0,FALSE,16
"3379","22_10240_14_15_24_D","10240_14_15_24_D","10240_14_15_24","D",17,"Madrean Lower Montane Pine-Oak Forest and Woodland",22,2,74,2,2,74,2,0,FALSE,16
"3380","22_10240_14_15_24_E","10240_14_15_24_E","10240_14_15_24","E",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,16
"3381","22_10240_14_15_24_Agriculture","10240_14_15_24_Agriculture","10240_14_15_24","Agriculture",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,16
"3382","22_10240_14_15_24_Developed","10240_14_15_24_Developed","10240_14_15_24","Developed",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",22,29,74,39,25,74,33,6,TRUE,16
"3383","22_10240_14_15_24_UN","10240_14_15_24_UN","10240_14_15_24","UN",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,16
"3384","22_10240_14_15_24_UE","10240_14_15_24_UE","10240_14_15_24","UE",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",22,0,0,0,7,74,9,-9,FALSE,16
"3385","22_10510_15_16_17_22_23_24_25_A","10510_15_16_17_22_23_24_25_A","10510_15_16_17_22_23_24_25","A",23,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,2
"3386","22_10510_15_16_17_22_23_24_25_B","10510_15_16_17_22_23_24_25_B","10510_15_16_17_22_23_24_25","B",7,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,2
"3387","22_10510_15_16_17_22_23_24_25_C","10510_15_16_17_22_23_24_25_C","10510_15_16_17_22_23_24_25","C",12,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",22,2,10,20,2,10,20,0,FALSE,2
"3388","22_10510_15_16_17_22_23_24_25_D","10510_15_16_17_22_23_24_25_D","10510_15_16_17_22_23_24_25","D",57,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",22,3,10,30,3,10,30,0,FALSE,2
"3389","22_10510_15_16_17_22_23_24_25_E","10510_15_16_17_22_23_24_25_E","10510_15_16_17_22_23_24_25","E",1,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",22,5,10,50,5,10,50,0,FALSE,2
"3390","22_10510_15_16_17_22_23_24_25_Agriculture","10510_15_16_17_22_23_24_25_Agriculture","10510_15_16_17_22_23_24_25","Agriculture",0,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,2
"3391","22_10510_15_16_17_22_23_24_25_Developed","10510_15_16_17_22_23_24_25_Developed","10510_15_16_17_22_23_24_25","Developed",0,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,2
"3392","22_10510_15_16_17_22_23_24_25_UN","10510_15_16_17_22_23_24_25_UN","10510_15_16_17_22_23_24_25","UN",0,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,2
"3393","22_10510_15_16_17_22_23_24_25_UE","10510_15_16_17_22_23_24_25_UE","10510_15_16_17_22_23_24_25","UE",0,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,2
"3394","22_10520_15_A","10520_15_A","10520_15","A",14,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,10
"3395","22_10520_15_B","10520_15_B","10520_15","B",28,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",22,46,46,100,46,46,100,0,FALSE,10
"3396","22_10520_15_C","10520_15_C","10520_15","C",29,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,10
"3397","22_10520_15_D","10520_15_D","10520_15","D",18,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,10
"3398","22_10520_15_E","10520_15_E","10520_15","E",11,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,10
"3399","22_10520_15_Agriculture","10520_15_Agriculture","10520_15","Agriculture",0,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,10
"3400","22_10520_15_Developed","10520_15_Developed","10520_15","Developed",0,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,10
"3401","22_10520_15_UN","10520_15_UN","10520_15","UN",0,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,10
"3402","22_10520_15_UE","10520_15_UE","10520_15","UE",0,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,10
"3403","22_10540_15_25_A","10540_15_25_A","10540_15_25","A",10,"Southern Rocky Mountain Ponderosa Pine Woodland",22,5534,57794,9,5541,57794,9,0,FALSE,12830
"3404","22_10540_15_25_B","10540_15_25_B","10540_15_25","B",1,"Southern Rocky Mountain Ponderosa Pine Woodland",22,19183,57794,33,19352,57794,33,0,FALSE,12830
"3405","22_10540_15_25_C","10540_15_25_C","10540_15_25","C",13,"Southern Rocky Mountain Ponderosa Pine Woodland",22,4171,57794,7,4715,57794,8,-1,FALSE,12830
"3406","22_10540_15_25_D","10540_15_25_D","10540_15_25","D",74,"Southern Rocky Mountain Ponderosa Pine Woodland",22,375,57794,0,679,57794,1,-1,FALSE,12830
"3407","22_10540_15_25_E","10540_15_25_E","10540_15_25","E",2,"Southern Rocky Mountain Ponderosa Pine Woodland",22,23050,57794,39,20989,57794,36,3,TRUE,12830
"3408","22_10540_15_25_Agriculture","10540_15_25_Agriculture","10540_15_25","Agriculture",0,"Southern Rocky Mountain Ponderosa Pine Woodland",22,0,0,0,0,0,0,0,FALSE,12830
"3409","22_10540_15_25_Developed","10540_15_25_Developed","10540_15_25","Developed",0,"Southern Rocky Mountain Ponderosa Pine Woodland",22,5344,57794,9,4680,57794,8,1,TRUE,12830
"3410","22_10540_15_25_UN","10540_15_25_UN","10540_15_25","UN",0,"Southern Rocky Mountain Ponderosa Pine Woodland",22,106,57794,0,1071,57794,1,-1,FALSE,12830
"3411","22_10540_15_25_UE","10540_15_25_UE","10540_15_25","UE",0,"Southern Rocky Mountain Ponderosa Pine Woodland",22,31,57794,0,767,57794,1,-1,FALSE,12830
"3412","22_10610_15_25_A","10610_15_25_A","10610_15_25","A",58,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,19
"3413","22_10610_15_25_B","10610_15_25_B","10610_15_25","B",21,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",22,3,84,3,3,84,3,0,FALSE,19
"3414","22_10610_15_25_C","10610_15_25_C","10610_15_25","C",6,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",22,76,84,90,76,84,90,0,FALSE,19
"3415","22_10610_15_25_D","10610_15_25_D","10610_15_25","D",14,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",22,3,84,3,3,84,3,0,FALSE,19
"3416","22_10610_15_25_E","10610_15_25_E","10610_15_25","E",1,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,19
"3417","22_10610_15_25_Agriculture","10610_15_25_Agriculture","10610_15_25","Agriculture",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,19
"3418","22_10610_15_25_Developed","10610_15_25_Developed","10610_15_25","Developed",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",22,2,84,2,1,84,1,1,TRUE,19
"3419","22_10610_15_25_UN","10610_15_25_UN","10610_15_25","UN",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",22,0,0,0,0,0,0,0,FALSE,19
"3420","22_10610_15_25_UE","10610_15_25_UE","10610_15_25","UE",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",22,0,0,0,1,84,1,-1,FALSE,19
"3421","22_11040_15_A","11040_15_A","11040_15","A",3,"Mogollon Chaparral",22,57,340,16,57,340,16,0,FALSE,75
"3422","22_11040_15_B","11040_15_B","11040_15","B",6,"Mogollon Chaparral",22,4,340,1,4,340,1,0,FALSE,75
"3423","22_11040_15_C","11040_15_C","11040_15","C",18,"Mogollon Chaparral",22,18,340,5,19,340,5,0,FALSE,75
"3424","22_11040_15_D","11040_15_D","11040_15","D",73,"Mogollon Chaparral",22,93,340,27,94,340,27,0,FALSE,75
"3425","22_11040_15_E","11040_15_E","11040_15","E",0,"Mogollon Chaparral",22,0,0,0,0,0,0,0,FALSE,75
"3426","22_11040_15_Agriculture","11040_15_Agriculture","11040_15","Agriculture",0,"Mogollon Chaparral",22,0,0,0,0,0,0,0,FALSE,75
"3427","22_11040_15_Developed","11040_15_Developed","11040_15","Developed",0,"Mogollon Chaparral",22,154,340,45,147,340,43,2,TRUE,75
"3428","22_11040_15_UN","11040_15_UN","11040_15","UN",0,"Mogollon Chaparral",22,0,0,0,0,0,0,0,FALSE,75
"3429","22_11040_15_UE","11040_15_UE","11040_15","UE",0,"Mogollon Chaparral",22,14,340,4,19,340,5,-1,FALSE,75
"3430","22_11070_15_A","11070_15_A","11070_15","A",8,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",22,382,1890,20,383,1890,20,0,FALSE,420
"3431","22_11070_15_B","11070_15_B","11070_15","B",46,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",22,117,1890,6,117,1890,6,0,FALSE,420
"3432","22_11070_15_C","11070_15_C","11070_15","C",17,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",22,23,1890,1,23,1890,1,0,FALSE,420
"3433","22_11070_15_D","11070_15_D","11070_15","D",29,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",22,1049,1890,55,1047,1890,55,0,FALSE,420
"3434","22_11070_15_E","11070_15_E","11070_15","E",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",22,0,0,0,0,0,0,0,FALSE,420
"3435","22_11070_15_Agriculture","11070_15_Agriculture","11070_15","Agriculture",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",22,0,0,0,0,0,0,0,FALSE,420
"3436","22_11070_15_Developed","11070_15_Developed","11070_15","Developed",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",22,309,1890,16,265,1890,14,2,TRUE,420
"3437","22_11070_15_UN","11070_15_UN","11070_15","UN",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",22,0,0,0,0,0,0,0,FALSE,420
"3438","22_11070_15_UE","11070_15_UE","11070_15","UE",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",22,10,1890,0,55,1890,2,-2,FALSE,420
"3439","22_11150_15_16_23_24_A","11150_15_16_23_24_A","11150_15_16_23_24","A",3,"Inter-Mountain Basins Juniper Savanna",22,0,0,0,0,0,0,0,FALSE,0
"3440","22_11150_15_16_23_24_B","11150_15_16_23_24_B","11150_15_16_23_24","B",5,"Inter-Mountain Basins Juniper Savanna",22,0,0,0,0,0,0,0,FALSE,0
"3441","22_11150_15_16_23_24_C","11150_15_16_23_24_C","11150_15_16_23_24","C",13,"Inter-Mountain Basins Juniper Savanna",22,1,2,50,1,2,50,0,FALSE,0
"3442","22_11150_15_16_23_24_D","11150_15_16_23_24_D","11150_15_16_23_24","D",36,"Inter-Mountain Basins Juniper Savanna",22,0,0,0,0,0,0,0,FALSE,0
"3443","22_11150_15_16_23_24_E","11150_15_16_23_24_E","11150_15_16_23_24","E",43,"Inter-Mountain Basins Juniper Savanna",22,0,0,0,0,0,0,0,FALSE,0
"3444","22_11150_15_16_23_24_Agriculture","11150_15_16_23_24_Agriculture","11150_15_16_23_24","Agriculture",0,"Inter-Mountain Basins Juniper Savanna",22,0,0,0,0,0,0,0,FALSE,0
"3445","22_11150_15_16_23_24_Developed","11150_15_16_23_24_Developed","11150_15_16_23_24","Developed",0,"Inter-Mountain Basins Juniper Savanna",22,1,2,50,1,2,50,0,FALSE,0
"3446","22_11150_15_16_23_24_UN","11150_15_16_23_24_UN","11150_15_16_23_24","UN",0,"Inter-Mountain Basins Juniper Savanna",22,0,0,0,0,0,0,0,FALSE,0
"3447","22_11150_15_16_23_24_UE","11150_15_16_23_24_UE","11150_15_16_23_24","UE",0,"Inter-Mountain Basins Juniper Savanna",22,0,0,0,0,0,0,0,FALSE,0
"3448","22_11170_13_15_28_A","11170_13_15_28_A","11170_13_15_28","A",11,"Southern Rocky Mountain Ponderosa Pine Savanna",22,286,1593,17,288,1593,18,-1,FALSE,354
"3449","22_11170_13_15_28_B","11170_13_15_28_B","11170_13_15_28","B",2,"Southern Rocky Mountain Ponderosa Pine Savanna",22,13,1593,0,11,1593,0,0,FALSE,354
"3450","22_11170_13_15_28_C","11170_13_15_28_C","11170_13_15_28","C",23,"Southern Rocky Mountain Ponderosa Pine Savanna",22,266,1593,16,265,1593,16,0,FALSE,354
"3451","22_11170_13_15_28_D","11170_13_15_28_D","11170_13_15_28","D",60,"Southern Rocky Mountain Ponderosa Pine Savanna",22,98,1593,6,93,1593,5,1,TRUE,354
"3452","22_11170_13_15_28_E","11170_13_15_28_E","11170_13_15_28","E",4,"Southern Rocky Mountain Ponderosa Pine Savanna",22,14,1593,0,14,1593,0,0,FALSE,354
"3453","22_11170_13_15_28_Agriculture","11170_13_15_28_Agriculture","11170_13_15_28","Agriculture",0,"Southern Rocky Mountain Ponderosa Pine Savanna",22,0,0,0,0,0,0,0,FALSE,354
"3454","22_11170_13_15_28_Developed","11170_13_15_28_Developed","11170_13_15_28","Developed",0,"Southern Rocky Mountain Ponderosa Pine Savanna",22,915,1593,57,776,1593,48,9,TRUE,354
"3455","22_11170_13_15_28_UN","11170_13_15_28_UN","11170_13_15_28","UN",0,"Southern Rocky Mountain Ponderosa Pine Savanna",22,0,0,0,0,0,0,0,FALSE,354
"3456","22_11170_13_15_28_UE","11170_13_15_28_UE","11170_13_15_28","UE",0,"Southern Rocky Mountain Ponderosa Pine Savanna",22,1,1593,0,146,1593,9,-9,FALSE,354
"3457","22_11210_15_A","11210_15_A","11210_15","A",20,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",22,0,0,0,0,0,0,0,FALSE,27
"3458","22_11210_15_B","11210_15_B","11210_15","B",65,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",22,65,120,54,65,120,54,0,FALSE,27
"3459","22_11210_15_C","11210_15_C","11210_15","C",10,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",22,0,0,0,0,0,0,0,FALSE,27
"3460","22_11210_15_D","11210_15_D","11210_15","D",5,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",22,21,120,17,22,120,18,-1,FALSE,27
"3461","22_11210_15_E","11210_15_E","11210_15","E",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",22,0,0,0,0,0,0,0,FALSE,27
"3462","22_11210_15_Agriculture","11210_15_Agriculture","11210_15","Agriculture",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",22,0,0,0,0,0,0,0,FALSE,27
"3463","22_11210_15_Developed","11210_15_Developed","11210_15","Developed",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",22,1,120,0,0,0,0,0,FALSE,27
"3464","22_11210_15_UN","11210_15_UN","11210_15","UN",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",22,30,120,25,29,120,24,1,TRUE,27
"3465","22_11210_15_UE","11210_15_UE","11210_15","UE",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",22,3,120,2,4,120,3,-1,FALSE,27
"3466","22_11270_15_A","11270_15_A","11270_15","A",8,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",22,212,1268,16,210,1268,16,0,FALSE,281
"3467","22_11270_15_B","11270_15_B","11270_15","B",49,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",22,1,1268,0,1,1268,0,0,FALSE,281
"3468","22_11270_15_C","11270_15_C","11270_15","C",43,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",22,420,1268,33,419,1268,33,0,FALSE,281
"3469","22_11270_15_D","11270_15_D","11270_15","D",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",22,0,0,0,0,0,0,0,FALSE,281
"3470","22_11270_15_E","11270_15_E","11270_15","E",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",22,0,0,0,0,0,0,0,FALSE,281
"3471","22_11270_15_Agriculture","11270_15_Agriculture","11270_15","Agriculture",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",22,0,0,0,0,0,0,0,FALSE,281
"3472","22_11270_15_Developed","11270_15_Developed","11270_15","Developed",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",22,608,1268,47,543,1268,42,5,TRUE,281
"3473","22_11270_15_UN","11270_15_UN","11270_15","UN",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",22,1,1268,0,0,0,0,0,FALSE,281
"3474","22_11270_15_UE","11270_15_UE","11270_15","UE",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",22,26,1268,2,95,1268,7,-5,FALSE,281
"3475","22_11350_15_28_A","11350_15_28_A","11350_15_28","A",4,"Inter-Mountain Basins Semi-Desert Grassland",22,0,0,0,0,0,0,0,FALSE,230
"3476","22_11350_15_28_B","11350_15_28_B","11350_15_28","B",74,"Inter-Mountain Basins Semi-Desert Grassland",22,271,1038,26,273,1038,26,0,FALSE,230
"3477","22_11350_15_28_C","11350_15_28_C","11350_15_28","C",20,"Inter-Mountain Basins Semi-Desert Grassland",22,1,1038,0,1,1038,0,0,FALSE,230
"3478","22_11350_15_28_D","11350_15_28_D","11350_15_28","D",2,"Inter-Mountain Basins Semi-Desert Grassland",22,222,1038,21,226,1038,21,0,FALSE,230
"3479","22_11350_15_28_E","11350_15_28_E","11350_15_28","E",0,"Inter-Mountain Basins Semi-Desert Grassland",22,0,0,0,0,0,0,0,FALSE,230
"3480","22_11350_15_28_Agriculture","11350_15_28_Agriculture","11350_15_28","Agriculture",0,"Inter-Mountain Basins Semi-Desert Grassland",22,0,0,0,0,0,0,0,FALSE,230
"3481","22_11350_15_28_Developed","11350_15_28_Developed","11350_15_28","Developed",0,"Inter-Mountain Basins Semi-Desert Grassland",22,525,1038,50,465,1038,44,6,TRUE,230
"3482","22_11350_15_28_UN","11350_15_28_UN","11350_15_28","UN",0,"Inter-Mountain Basins Semi-Desert Grassland",22,0,0,0,0,0,0,0,FALSE,230
"3483","22_11350_15_28_UE","11350_15_28_UE","11350_15_28","UE",0,"Inter-Mountain Basins Semi-Desert Grassland",22,19,1038,1,73,1038,7,-6,FALSE,230
"3484","22_11460_15_16_23_24_25_28_A","11460_15_16_23_24_25_28_A","11460_15_16_23_24_25_28","A",19,"Southern Rocky Mountain Montane-Subalpine Grassland",22,84,6700,1,87,6700,1,0,FALSE,1487
"3485","22_11460_15_16_23_24_25_28_B","11460_15_16_23_24_25_28_B","11460_15_16_23_24_25_28","B",33,"Southern Rocky Mountain Montane-Subalpine Grassland",22,2780,6700,41,2781,6700,41,0,FALSE,1487
"3486","22_11460_15_16_23_24_25_28_C","11460_15_16_23_24_25_28_C","11460_15_16_23_24_25_28","C",48,"Southern Rocky Mountain Montane-Subalpine Grassland",22,2040,6700,30,2035,6700,30,0,FALSE,1487
"3487","22_11460_15_16_23_24_25_28_D","11460_15_16_23_24_25_28_D","11460_15_16_23_24_25_28","D",0,"Southern Rocky Mountain Montane-Subalpine Grassland",22,0,0,0,0,0,0,0,FALSE,1487
"3488","22_11460_15_16_23_24_25_28_E","11460_15_16_23_24_25_28_E","11460_15_16_23_24_25_28","E",0,"Southern Rocky Mountain Montane-Subalpine Grassland",22,0,0,0,0,0,0,0,FALSE,1487
"3489","22_11460_15_16_23_24_25_28_Agriculture","11460_15_16_23_24_25_28_Agriculture","11460_15_16_23_24_25_28","Agriculture",0,"Southern Rocky Mountain Montane-Subalpine Grassland",22,0,0,0,0,0,0,0,FALSE,1487
"3490","22_11460_15_16_23_24_25_28_Developed","11460_15_16_23_24_25_28_Developed","11460_15_16_23_24_25_28","Developed",0,"Southern Rocky Mountain Montane-Subalpine Grassland",22,1657,6700,24,1522,6700,22,2,TRUE,1487
"3491","22_11460_15_16_23_24_25_28_UN","11460_15_16_23_24_25_28_UN","11460_15_16_23_24_25_28","UN",0,"Southern Rocky Mountain Montane-Subalpine Grassland",22,7,6700,0,7,6700,0,0,FALSE,1487
"3492","22_11460_15_16_23_24_25_28_UE","11460_15_16_23_24_25_28_UE","11460_15_16_23_24_25_28","UE",0,"Southern Rocky Mountain Montane-Subalpine Grassland",22,132,6700,1,268,6700,4,-3,FALSE,1487
"3493","22_11550_15_A","11550_15_A","11550_15","A",20,"North American Warm Desert Riparian Systems",22,0,0,0,0,0,0,0,FALSE,0
"3494","22_11550_15_B","11550_15_B","11550_15","B",24,"North American Warm Desert Riparian Systems",22,0,0,0,0,0,0,0,FALSE,0
"3495","22_11550_15_C","11550_15_C","11550_15","C",35,"North American Warm Desert Riparian Systems",22,0,0,0,0,0,0,0,FALSE,0
"3496","22_11550_15_D","11550_15_D","11550_15","D",21,"North American Warm Desert Riparian Systems",22,0,0,0,0,0,0,0,FALSE,0
"3497","22_11550_15_E","11550_15_E","11550_15","E",0,"North American Warm Desert Riparian Systems",22,0,0,0,0,0,0,0,FALSE,0
"3498","22_11550_15_Agriculture","11550_15_Agriculture","11550_15","Agriculture",0,"North American Warm Desert Riparian Systems",22,0,0,0,0,0,0,0,FALSE,0
"3499","22_11550_15_Developed","11550_15_Developed","11550_15","Developed",0,"North American Warm Desert Riparian Systems",22,2,2,100,2,2,100,0,FALSE,0
"3500","22_11550_15_UN","11550_15_UN","11550_15","UN",0,"North American Warm Desert Riparian Systems",22,0,0,0,0,0,0,0,FALSE,0
"3501","22_11550_15_UE","11550_15_UE","11550_15","UE",0,"North American Warm Desert Riparian Systems",22,0,0,0,0,0,0,0,FALSE,0
"3502","22_11590_15_A","11590_15_A","11590_15","A",26,"Rocky Mountain Montane Riparian Systems",22,343,5240,6,349,5240,6,0,FALSE,1163
"3503","22_11590_15_B","11590_15_B","11590_15","B",58,"Rocky Mountain Montane Riparian Systems",22,1621,5240,30,1672,5240,31,-1,FALSE,1163
"3504","22_11590_15_C","11590_15_C","11590_15","C",16,"Rocky Mountain Montane Riparian Systems",22,1798,5240,34,1744,5240,33,1,TRUE,1163
"3505","22_11590_15_D","11590_15_D","11590_15","D",0,"Rocky Mountain Montane Riparian Systems",22,0,0,0,0,0,0,0,FALSE,1163
"3506","22_11590_15_E","11590_15_E","11590_15","E",0,"Rocky Mountain Montane Riparian Systems",22,0,0,0,0,0,0,0,FALSE,1163
"3507","22_11590_15_Agriculture","11590_15_Agriculture","11590_15","Agriculture",0,"Rocky Mountain Montane Riparian Systems",22,0,0,0,0,0,0,0,FALSE,1163
"3508","22_11590_15_Developed","11590_15_Developed","11590_15","Developed",0,"Rocky Mountain Montane Riparian Systems",22,1465,5240,27,1319,5240,25,2,TRUE,1163
"3509","22_11590_15_UN","11590_15_UN","11590_15","UN",0,"Rocky Mountain Montane Riparian Systems",22,0,0,0,0,0,0,0,FALSE,1163
"3510","22_11590_15_UE","11590_15_UE","11590_15","UE",0,"Rocky Mountain Montane Riparian Systems",22,13,5240,0,156,5240,2,-2,FALSE,1163
"3511","23_10240_14_15_24_A","10240_14_15_24_A","10240_14_15_24","A",21,"Madrean Lower Montane Pine-Oak Forest and Woodland",23,398,421,94,398,421,94,0,FALSE,93
"3512","23_10240_14_15_24_B","10240_14_15_24_B","10240_14_15_24","B",37,"Madrean Lower Montane Pine-Oak Forest and Woodland",23,5,421,1,5,421,1,0,FALSE,93
"3513","23_10240_14_15_24_C","10240_14_15_24_C","10240_14_15_24","C",25,"Madrean Lower Montane Pine-Oak Forest and Woodland",23,0,0,0,0,0,0,0,FALSE,93
"3514","23_10240_14_15_24_D","10240_14_15_24_D","10240_14_15_24","D",17,"Madrean Lower Montane Pine-Oak Forest and Woodland",23,1,421,0,1,421,0,0,FALSE,93
"3515","23_10240_14_15_24_E","10240_14_15_24_E","10240_14_15_24","E",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",23,0,0,0,0,0,0,0,FALSE,93
"3516","23_10240_14_15_24_Agriculture","10240_14_15_24_Agriculture","10240_14_15_24","Agriculture",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",23,0,0,0,0,0,0,0,FALSE,93
"3517","23_10240_14_15_24_Developed","10240_14_15_24_Developed","10240_14_15_24","Developed",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",23,17,421,4,16,421,3,1,TRUE,93
"3518","23_10240_14_15_24_UN","10240_14_15_24_UN","10240_14_15_24","UN",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",23,0,0,0,0,0,0,0,FALSE,93
"3519","23_10240_14_15_24_UE","10240_14_15_24_UE","10240_14_15_24","UE",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",23,0,0,0,1,421,0,0,FALSE,93
"3520","23_10540_15_25_A","10540_15_25_A","10540_15_25","A",10,"Southern Rocky Mountain Ponderosa Pine Woodland",23,13107,70761,18,12868,70742,18,0,FALSE,15709
"3521","23_10540_15_25_B","10540_15_25_B","10540_15_25","B",1,"Southern Rocky Mountain Ponderosa Pine Woodland",23,16755,70761,23,16565,70742,23,0,FALSE,15709
"3522","23_10540_15_25_C","10540_15_25_C","10540_15_25","C",13,"Southern Rocky Mountain Ponderosa Pine Woodland",23,12332,70761,17,12700,70742,17,0,FALSE,15709
"3523","23_10540_15_25_D","10540_15_25_D","10540_15_25","D",74,"Southern Rocky Mountain Ponderosa Pine Woodland",23,869,70761,1,950,70742,1,0,FALSE,15709
"3524","23_10540_15_25_E","10540_15_25_E","10540_15_25","E",2,"Southern Rocky Mountain Ponderosa Pine Woodland",23,24113,70761,34,23945,70742,33,1,TRUE,15709
"3525","23_10540_15_25_Agriculture","10540_15_25_Agriculture","10540_15_25","Agriculture",0,"Southern Rocky Mountain Ponderosa Pine Woodland",23,0,0,0,0,0,0,0,FALSE,15709
"3526","23_10540_15_25_Developed","10540_15_25_Developed","10540_15_25","Developed",0,"Southern Rocky Mountain Ponderosa Pine Woodland",23,1100,70761,1,1017,70742,1,0,FALSE,15709
"3527","23_10540_15_25_UN","10540_15_25_UN","10540_15_25","UN",0,"Southern Rocky Mountain Ponderosa Pine Woodland",23,42,70761,0,178,70742,0,0,FALSE,15709
